,age,num_medications,noisy_count,true_count,plus_error,minus_error,error,nth_remeasure,noisy_count_prev,true_count_prev,minus_error_prev,plus_error_prev,error_prev
266,40 - 49,20-29,18.5,20.0,19.4,17.5,0.9,4,18.4,20.0,17.2,19.5,1.2
267,40 - 49,30-39,8.1,7.0,9.1,7.2,0.9,4,7.2,7.0,6.0,8.4,1.2
268,40 - 49,40-49,6.1,1.0,7.0,5.1,0.9,4,8.0,1.0,6.8,9.2,1.2
269,40 - 49,50-89,5.4,3.0,6.3,4.4,0.9,4,5.4,3.0,4.2,6.5,1.2
270,50 - 59,1-9,32.1,33.0,33.0,31.1,0.9,4,32.6,33.0,31.4,33.8,1.2
271,50 - 59,10-19,91.8,96.0,92.7,90.8,0.9,4,90.1,96.0,88.9,91.3,1.2
272,50 - 59,20-29,34.6,34.0,35.5,33.6,0.9,4,34.4,34.0,33.2,35.6,1.2
273,50 - 59,30-39,16.2,11.0,17.2,15.3,0.9,4,15.0,11.0,13.8,16.2,1.2
274,50 - 59,40-49,7.5,4.0,8.5,6.6,0.9,4,8.6,4.0,7.4,9.8,1.2
275,50 - 59,50-89,4.6,2.0,5.5,3.6,0.9,4,4.6,2.0,3.5,5.8,1.2
276,60 - 69,1-9,40.3,39.0,41.3,39.4,0.9,4,40.9,39.0,39.7,42.1,1.2
277,60 - 69,10-19,94.4,94.0,95.4,93.5,0.9,4,95.2,94.0,94.0,96.4,1.2
278,60 - 69,20-29,45.8,50.0,46.8,44.9,0.9,4,45.0,50.0,43.8,46.2,1.2
279,60 - 69,30-39,10.0,10.0,10.9,9.0,0.9,4,9.6,10.0,8.5,10.8,1.2
280,60 - 69,40-49,7.8,5.0,8.7,6.9,0.9,4,9.1,5.0,7.9,10.2,1.2
281,60 - 69,50-89,-1.8,1.0,-0.9,-2.7,0.9,4,-3.6,1.0,-4.7,-2.4,1.2
282,70 - 79,1-9,34.9,36.0,35.9,34.0,0.9,4,34.1,36.0,32.9,35.2,1.2
283,70 - 79,10-19,127.1,128.0,128.0,126.2,0.9,4,127.2,128.0,126.1,128.4,1.2
284,70 - 79,20-29,61.9,63.0,62.9,61.0,0.9,4,61.7,63.0,60.5,62.8,1.2
285,70 - 79,30-39,7.5,8.0,8.5,6.6,0.9,4,6.3,8.0,5.1,7.4,1.2
286,70 - 79,40-49,2.7,6.0,3.7,1.8,0.9,4,1.9,6.0,0.7,3.1,1.2
287,70 - 79,50-89,0.2,1.0,1.2,-0.7,0.9,4,-0.2,1.0,-1.4,1.0,1.2
288,80 - 89,1-9,24.3,22.0,25.2,23.3,0.9,4,24.9,22.0,23.7,26.1,1.2
289,80 - 89,10-19,106.8,109.0,107.7,105.8,0.9,4,108.0,109.0,106.8,109.1,1.2
290,80 - 89,20-29,33.3,35.0,34.2,32.3,0.9,4,32.8,35.0,31.6,34.0,1.2
291,80 - 89,30-39,3.7,5.0,4.6,2.7,0.9,4,3.4,5.0,2.3,4.6,1.2
292,80 - 89,40-49,-0.7,0.0,0.2,-1.7,0.9,4,-0.5,0.0,-1.7,0.7,1.2
293,80 - 89,50-89,-3.1,0.0,-2.1,-4.0,0.9,4,-2.9,0.0,-4.1,-1.8,1.2
294,90 - 99,1-9,12.3,8.0,13.3,11.4,0.9,4,13.9,8.0,12.7,15.0,1.2
295,90 - 99,10-19,13.4,11.0,14.3,12.4,0.9,4,14.2,11.0,13.1,15.4,1.2
296,90 - 99,20-29,1.1,3.0,2.0,0.2,0.9,4,-0.2,3.0,-1.4,1.0,1.2
297,90 - 99,30-39,0.8,0.0,1.8,-0.1,0.9,4,-0.2,0.0,-1.4,0.9,1.2
298,90 - 99,40-49,0.5,0.0,1.4,-0.5,0.9,4,-0.9,0.0,-2.1,0.3,1.2
299,90 - 99,50-89,2.8,0.0,3.7,1.8,0.9,4,3.6,0.0,2.4,4.8,1.2
300,0 - 9,1-9,0.6,0.0,1.4,-0.2,0.8,5,-0.0,0.0,-1.0,0.9,0.9
301,0 - 9,10-19,-1.2,0.0,-0.4,-2.0,0.8,5,-2.2,0.0,-3.1,-1.2,0.9
302,0 - 9,20-29,-0.4,0.0,0.4,-1.1,0.8,5,-0.2,0.0,-1.1,0.8,0.9
303,0 - 9,30-39,5.5,0.0,6.2,4.7,0.8,5,6.7,0.0,5.8,7.7,0.9
304,0 - 9,40-49,-1.9,0.0,-1.1,-2.7,0.8,5,-2.4,0.0,-3.4,-1.5,0.9
305,0 - 9,50-89,1.1,0.0,1.9,0.3,0.8,5,3.0,0.0,2.0,3.9,0.9
306,10 - 19,1-9,8.2,11.0,9.0,7.4,0.8,5,7.5,11.0,6.6,8.4,0.9
307,10 - 19,10-19,0.6,2.0,1.3,-0.2,0.8,5,0.4,2.0,-0.6,1.3,0.9
308,10 - 19,20-29,-0.5,0.0,0.3,-1.3,0.8,5,-0.8,0.0,-1.8,0.1,0.9
309,10 - 19,30-39,2.7,0.0,3.5,1.9,0.8,5,1.6,0.0,0.6,2.5,0.9
310,10 - 19,40-49,0.6,0.0,1.4,-0.2,0.8,5,0.1,0.0,-0.8,1.1,0.9
311,10 - 19,50-89,-1.7,0.0,-1.0,-2.5,0.8,5,-2.3,0.0,-3.3,-1.4,0.9
312,20 - 29,1-9,8.2,7.0,9.0,7.4,0.8,5,6.6,7.0,5.6,7.5,0.9
313,20 - 29,10-19,6.5,7.0,7.3,5.7,0.8,5,6.6,7.0,5.6,7.5,0.9
314,20 - 29,20-29,2.3,0.0,3.1,1.5,0.8,5,1.6,0.0,0.7,2.6,0.9
315,20 - 29,30-39,3.1,0.0,3.9,2.4,0.8,5,3.8,0.0,2.8,4.7,0.9
316,20 - 29,40-49,0.8,0.0,1.6,0.1,0.8,5,0.7,0.0,-0.2,1.7,0.9
317,20 - 29,50-89,0.5,0.0,1.2,-0.3,0.8,5,-0.4,0.0,-1.4,0.5,0.9
318,30 - 39,1-9,14.8,15.0,15.6,14.0,0.8,5,15.1,15.0,14.1,16.0,0.9
319,30 - 39,10-19,34.4,35.0,35.2,33.6,0.8,5,35.0,35.0,34.0,35.9,0.9
320,30 - 39,20-29,9.7,9.0,10.5,8.9,0.8,5,11.5,9.0,10.5,12.4,0.9
321,30 - 39,30-39,4.2,3.0,4.9,3.4,0.8,5,4.6,3.0,3.7,5.6,0.9
322,30 - 39,40-49,-0.6,0.0,0.2,-1.3,0.8,5,-1.9,0.0,-2.8,-0.9,0.9
323,30 - 39,50-89,-2.1,0.0,-1.3,-2.9,0.8,5,-2.0,0.0,-3.0,-1.1,0.9
324,40 - 49,1-9,23.2,21.0,24.0,22.4,0.8,5,22.2,21.0,21.3,23.2,0.9
325,40 - 49,10-19,43.4,45.0,44.1,42.6,0.8,5,43.0,45.0,42.1,44.0,0.9
326,40 - 49,20-29,18.7,20.0,19.5,17.9,0.8,5,18.5,20.0,17.5,19.4,0.9
327,40 - 49,30-39,8.2,7.0,9.0,7.4,0.8,5,8.1,7.0,7.2,9.1,0.9
328,40 - 49,40-49,5.8,1.0,6.6,5.0,0.8,5,6.1,1.0,5.1,7.0,0.9
329,40 - 49,50-89,4.5,3.0,5.3,3.7,0.8,5,5.4,3.0,4.4,6.3,0.9
330,50 - 59,1-9,32.1,33.0,32.9,31.4,0.8,5,32.1,33.0,31.1,33.0,0.9
331,50 - 59,10-19,93.1,96.0,93.9,92.4,0.8,5,91.8,96.0,90.8,92.7,0.9
332,50 - 59,20-29,35.6,34.0,36.3,34.8,0.8,5,34.6,34.0,33.6,35.5,0.9
333,50 - 59,30-39,14.8,11.0,15.6,14.0,0.8,5,16.2,11.0,15.3,17.2,0.9
334,50 - 59,40-49,7.2,4.0,8.0,6.4,0.8,5,7.5,4.0,6.6,8.5,0.9
335,50 - 59,50-89,4.1,2.0,4.9,3.3,0.8,5,4.6,2.0,3.6,5.5,0.9
336,60 - 69,1-9,39.8,39.0,40.6,39.0,0.8,5,40.3,39.0,39.4,41.3,0.9
337,60 - 69,10-19,94.0,94.0,94.8,93.2,0.8,5,94.4,94.0,93.5,95.4,0.9
338,60 - 69,20-29,44.8,50.0,45.6,44.0,0.8,5,45.8,50.0,44.9,46.8,0.9
339,60 - 69,30-39,10.7,10.0,11.5,9.9,0.8,5,10.0,10.0,9.0,10.9,0.9
340,60 - 69,40-49,6.7,5.0,7.5,5.9,0.8,5,7.8,5.0,6.9,8.7,0.9
341,60 - 69,50-89,-1.7,1.0,-0.9,-2.4,0.8,5,-1.8,1.0,-2.7,-0.9,0.9
342,70 - 79,1-9,36.1,36.0,36.9,35.4,0.8,5,34.9,36.0,34.0,35.9,0.9
343,70 - 79,10-19,126.2,128.0,127.0,125.5,0.8,5,127.1,128.0,126.2,128.0,0.9
344,70 - 79,20-29,61.9,63.0,62.7,61.1,0.8,5,61.9,63.0,61.0,62.9,0.9
345,70 - 79,30-39,7.9,8.0,8.6,7.1,0.8,5,7.5,8.0,6.6,8.5,0.9
346,70 - 79,40-49,2.7,6.0,3.4,1.9,0.8,5,2.7,6.0,1.8,3.7,0.9
347,70 - 79,50-89,0.4,1.0,1.2,-0.3,0.8,5,0.2,1.0,-0.7,1.2,0.9
348,80 - 89,1-9,21.9,22.0,22.6,21.1,0.8,5,24.3,22.0,23.3,25.2,0.9
349,80 - 89,10-19,107.3,109.0,108.1,106.5,0.8,5,106.8,109.0,105.8,107.7,0.9
350,80 - 89,20-29,33.4,35.0,34.1,32.6,0.8,5,33.3,35.0,32.3,34.2,0.9
351,80 - 89,30-39,3.4,5.0,4.2,2.6,0.8,5,3.7,5.0,2.7,4.6,0.9
352,80 - 89,40-49,1.0,0.0,1.8,0.3,0.8,5,-0.7,0.0,-1.7,0.2,0.9
353,80 - 89,50-89,-1.9,0.0,-1.1,-2.7,0.8,5,-3.1,0.0,-4.0,-2.1,0.9
354,90 - 99,1-9,11.4,8.0,12.2,10.6,0.8,5,12.3,8.0,11.4,13.3,0.9
355,90 - 99,10-19,11.0,11.0,11.8,10.2,0.8,5,13.4,11.0,12.4,14.3,0.9
356,90 - 99,20-29,1.8,3.0,2.5,1.0,0.8,5,1.1,3.0,0.2,2.0,0.9
357,90 - 99,30-39,0.4,0.0,1.1,-0.4,0.8,5,0.8,0.0,-0.1,1.8,0.9
358,90 - 99,40-49,0.4,0.0,1.2,-0.4,0.8,5,0.5,0.0,-0.5,1.4,0.9
359,90 - 99,50-89,2.5,0.0,3.3,1.7,0.8,5,2.8,0.0,1.8,3.7,0.9
360,0 - 9,1-9,0.0,0.0,0.7,-0.6,0.7,6,0.6,0.0,-0.2,1.4,0.8
361,0 - 9,10-19,-0.5,0.0,0.2,-1.2,0.7,6,-1.2,0.0,-2.0,-0.4,0.8
362,0 - 9,20-29,0.0,0.0,0.7,-0.7,0.7,6,-0.4,0.0,-1.1,0.4,0.8
363,0 - 9,30-39,4.3,0.0,5.0,3.7,0.7,6,5.5,0.0,4.7,6.2,0.8
364,0 - 9,40-49,-1.5,0.0,-0.9,-2.2,0.7,6,-1.9,0.0,-2.7,-1.1,0.8
365,0 - 9,50-89,0.9,0.0,1.6,0.3,0.7,6,1.1,0.0,0.3,1.9,0.8
366,10 - 19,1-9,8.4,11.0,9.1,7.8,0.7,6,8.2,11.0,7.4,9.0,0.8
367,10 - 19,10-19,1.1,2.0,1.8,0.4,0.7,6,0.6,2.0,-0.2,1.3,0.8
368,10 - 19,20-29,-1.1,0.0,-0.4,-1.8,0.7,6,-0.5,0.0,-1.3,0.3,0.8
369,10 - 19,30-39,1.9,0.0,2.6,1.3,0.7,6,2.7,0.0,1.9,3.5,0.8
370,10 - 19,40-49,0.4,0.0,1.0,-0.3,0.7,6,0.6,0.0,-0.2,1.4,0.8
371,10 - 19,50-89,-3.8,0.0,-3.1,-4.5,0.7,6,-1.7,0.0,-2.5,-1.0,0.8
372,20 - 29,1-9,7.9,7.0,8.6,7.3,0.7,6,8.2,7.0,7.4,9.0,0.8
373,20 - 29,10-19,6.7,7.0,7.4,6.0,0.7,6,6.5,7.0,5.7,7.3,0.8
374,20 - 29,20-29,2.0,0.0,2.7,1.3,0.7,6,2.3,0.0,1.5,3.1,0.8
375,20 - 29,30-39,3.1,0.0,3.8,2.4,0.7,6,3.1,0.0,2.4,3.9,0.8
376,20 - 29,40-49,0.9,0.0,1.6,0.2,0.7,6,0.8,0.0,0.1,1.6,0.8
377,20 - 29,50-89,0.3,0.0,1.0,-0.4,0.7,6,0.5,0.0,-0.3,1.2,0.8
378,30 - 39,1-9,14.7,15.0,15.4,14.1,0.7,6,14.8,15.0,14.0,15.6,0.8
379,30 - 39,10-19,32.3,35.0,33.0,31.6,0.7,6,34.4,35.0,33.6,35.2,0.8
380,30 - 39,20-29,8.7,9.0,9.4,8.1,0.7,6,9.7,9.0,8.9,10.5,0.8
381,30 - 39,30-39,4.5,3.0,5.2,3.8,0.7,6,4.2,3.0,3.4,4.9,0.8
382,30 - 39,40-49,-0.5,0.0,0.2,-1.1,0.7,6,-0.6,0.0,-1.3,0.2,0.8
383,30 - 39,50-89,-1.4,0.0,-0.7,-2.0,0.7,6,-2.1,0.0,-2.9,-1.3,0.8
384,40 - 49,1-9,22.9,21.0,23.6,22.2,0.7,6,23.2,21.0,22.4,24.0,0.8
385,40 - 49,10-19,43.9,45.0,44.6,43.2,0.7,6,43.4,45.0,42.6,44.1,0.8
386,40 - 49,20-29,19.9,20.0,20.6,19.3,0.7,6,18.7,20.0,17.9,19.5,0.8
387,40 - 49,30-39,9.1,7.0,9.8,8.4,0.7,6,8.2,7.0,7.4,9.0,0.8
388,40 - 49,40-49,4.8,1.0,5.4,4.1,0.7,6,5.8,1.0,5.0,6.6,0.8
389,40 - 49,50-89,5.1,3.0,5.8,4.4,0.7,6,4.5,3.0,3.7,5.3,0.8
390,50 - 59,1-9,31.8,33.0,32.5,31.2,0.7,6,32.1,33.0,31.4,32.9,0.8
391,50 - 59,10-19,93.5,96.0,94.1,92.8,0.7,6,93.1,96.0,92.4,93.9,0.8
392,50 - 59,20-29,35.4,34.0,36.1,34.8,0.7,6,35.6,34.0,34.8,36.3,0.8
393,50 - 59,30-39,15.0,11.0,15.7,14.3,0.7,6,14.8,11.0,14.0,15.6,0.8
394,50 - 59,40-49,7.5,4.0,8.2,6.8,0.7,6,7.2,4.0,6.4,8.0,0.8
395,50 - 59,50-89,3.9,2.0,4.5,3.2,0.7,6,4.1,2.0,3.3,4.9,0.8
396,60 - 69,1-9,39.7,39.0,40.4,39.0,0.7,6,39.8,39.0,39.0,40.6,0.8
397,60 - 69,10-19,93.2,94.0,93.9,92.5,0.7,6,94.0,94.0,93.2,94.8,0.8
398,60 - 69,20-29,45.5,50.0,46.1,44.8,0.7,6,44.8,50.0,44.0,45.6,0.8
399,60 - 69,30-39,10.9,10.0,11.5,10.2,0.7,6,10.7,10.0,9.9,11.5,0.8
400,60 - 69,40-49,6.8,5.0,7.5,6.1,0.7,6,6.7,5.0,5.9,7.5,0.8
401,60 - 69,50-89,-1.1,1.0,-0.4,-1.7,0.7,6,-1.7,1.0,-2.4,-0.9,0.8
402,70 - 79,1-9,36.3,36.0,37.0,35.7,0.7,6,36.1,36.0,35.4,36.9,0.8
403,70 - 79,10-19,128.0,128.0,128.7,127.3,0.7,6,126.2,128.0,125.5,127.0,0.8
404,70 - 79,20-29,61.6,63.0,62.3,61.0,0.7,6,61.9,63.0,61.1,62.7,0.8
405,70 - 79,30-39,8.1,8.0,8.8,7.5,0.7,6,7.9,8.0,7.1,8.6,0.8
406,70 - 79,40-49,2.7,6.0,3.4,2.0,0.7,6,2.7,6.0,1.9,3.4,0.8
407,70 - 79,50-89,0.9,1.0,1.6,0.2,0.7,6,0.4,1.0,-0.3,1.2,0.8
408,80 - 89,1-9,21.5,22.0,22.1,20.8,0.7,6,21.9,22.0,21.1,22.6,0.8
409,80 - 89,10-19,108.0,109.0,108.7,107.4,0.7,6,107.3,109.0,106.5,108.1,0.8
410,80 - 89,20-29,33.4,35.0,34.0,32.7,0.7,6,33.4,35.0,32.6,34.1,0.8
411,80 - 89,30-39,4.3,5.0,5.0,3.7,0.7,6,3.4,5.0,2.6,4.2,0.8
412,80 - 89,40-49,-0.4,0.0,0.3,-1.1,0.7,6,1.0,0.0,0.3,1.8,0.8
413,80 - 89,50-89,-1.3,0.0,-0.6,-2.0,0.7,6,-1.9,0.0,-2.7,-1.1,0.8
414,90 - 99,1-9,10.7,8.0,11.4,10.1,0.7,6,11.4,8.0,10.6,12.2,0.8
415,90 - 99,10-19,10.4,11.0,11.1,9.8,0.7,6,11.0,11.0,10.2,11.8,0.8
416,90 - 99,20-29,2.4,3.0,3.1,1.7,0.7,6,1.8,3.0,1.0,2.5,0.8
417,90 - 99,30-39,-0.1,0.0,0.5,-0.8,0.7,6,0.4,0.0,-0.4,1.1,0.8
418,90 - 99,40-49,0.2,0.0,0.9,-0.5,0.7,6,0.4,0.0,-0.4,1.2,0.8
419,90 - 99,50-89,2.0,0.0,2.6,1.3,0.7,6,2.5,0.0,1.7,3.3,0.8
