,age,num_medications,noisy_count,true_count,plus_error,minus_error,error,nth_remeasure,noisy_count_prev,true_count_prev,minus_error_prev,plus_error_prev,error_prev
267,40 - 49,30-39,3.0,3.0,4.0,2.1,0.9,4,2.7,3.0,1.5,3.9,1.2
268,40 - 49,40-49,-4.0,0.0,-3.0,-4.9,0.9,4,-3.8,0.0,-5.0,-2.6,1.2
269,40 - 49,50-89,1.7,1.0,2.6,0.7,0.9,4,2.0,1.0,0.9,3.2,1.2
270,50 - 59,1-9,32.9,32.0,33.9,32.0,0.9,4,33.5,32.0,32.3,34.7,1.2
271,50 - 59,10-19,80.0,80.0,81.0,79.1,0.9,4,80.4,80.0,79.2,81.6,1.2
272,50 - 59,20-29,35.4,33.0,36.3,34.4,0.9,4,35.8,33.0,34.6,36.9,1.2
273,50 - 59,30-39,10.0,10.0,11.0,9.1,0.9,4,9.1,10.0,7.9,10.3,1.2
274,50 - 59,40-49,4.4,3.0,5.4,3.5,0.9,4,4.9,3.0,3.7,6.1,1.2
275,50 - 59,50-89,-3.4,0.0,-2.5,-4.3,0.9,4,-2.3,0.0,-3.5,-1.1,1.2
276,60 - 69,1-9,39.2,36.0,40.2,38.3,0.9,4,38.9,36.0,37.8,40.1,1.2
277,60 - 69,10-19,92.3,89.0,93.2,91.3,0.9,4,93.3,89.0,92.2,94.5,1.2
278,60 - 69,20-29,54.6,58.0,55.6,53.7,0.9,4,53.5,58.0,52.3,54.7,1.2
279,60 - 69,30-39,16.9,15.0,17.9,16.0,0.9,4,17.5,15.0,16.3,18.7,1.2
280,60 - 69,40-49,1.2,2.0,2.2,0.3,0.9,4,0.6,2.0,-0.6,1.8,1.2
281,60 - 69,50-89,2.4,2.0,3.3,1.4,0.9,4,3.6,2.0,2.4,4.8,1.2
282,70 - 79,1-9,51.8,50.0,52.8,50.9,0.9,4,50.2,50.0,49.1,51.4,1.2
283,70 - 79,10-19,144.2,145.0,145.2,143.3,0.9,4,142.9,145.0,141.7,144.1,1.2
284,70 - 79,20-29,43.0,46.0,43.9,42.1,0.9,4,43.2,46.0,42.0,44.4,1.2
285,70 - 79,30-39,10.0,12.0,11.0,9.1,0.9,4,10.5,12.0,9.4,11.7,1.2
286,70 - 79,40-49,2.1,1.0,3.1,1.2,0.9,4,2.7,1.0,1.5,3.8,1.2
287,70 - 79,50-89,0.9,1.0,1.8,-0.1,0.9,4,2.0,1.0,0.8,3.2,1.2
288,80 - 89,1-9,43.5,41.0,44.4,42.6,0.9,4,42.7,41.0,41.5,43.9,1.2
289,80 - 89,10-19,102.0,101.0,103.0,101.1,0.9,4,104.1,101.0,103.0,105.3,1.2
290,80 - 89,20-29,32.6,31.0,33.5,31.7,0.9,4,31.4,31.0,30.2,32.5,1.2
291,80 - 89,30-39,3.9,2.0,4.8,2.9,0.9,4,3.1,2.0,2.0,4.3,1.2
292,80 - 89,40-49,-0.1,1.0,0.8,-1.0,0.9,4,-1.3,1.0,-2.4,-0.1,1.2
293,80 - 89,50-89,-1.3,0.0,-0.4,-2.3,0.9,4,-2.0,0.0,-3.2,-0.8,1.2
294,90 - 99,1-9,8.6,10.0,9.5,7.6,0.9,4,8.4,10.0,7.2,9.6,1.2
295,90 - 99,10-19,14.6,10.0,15.6,13.7,0.9,4,14.0,10.0,12.8,15.2,1.2
296,90 - 99,20-29,5.8,6.0,6.7,4.9,0.9,4,6.1,6.0,5.0,7.3,1.2
297,90 - 99,30-39,2.0,1.0,3.0,1.1,0.9,4,3.3,1.0,2.1,4.5,1.2
298,90 - 99,40-49,2.4,0.0,3.3,1.4,0.9,4,3.9,0.0,2.7,5.1,1.2
299,90 - 99,50-89,1.2,0.0,2.1,0.2,0.9,4,1.4,0.0,0.2,2.6,1.2
300,0 - 9,1-9,5.8,4.0,6.6,5.0,0.8,5,5.9,4.0,5.0,6.9,0.9
301,0 - 9,10-19,0.6,0.0,1.4,-0.2,0.8,5,1.0,0.0,0.0,1.9,0.9
302,0 - 9,20-29,3.1,0.0,3.9,2.3,0.8,5,5.4,0.0,4.4,6.3,0.9
303,0 - 9,30-39,3.6,0.0,4.4,2.8,0.8,5,-0.2,0.0,-1.1,0.7,0.9
304,0 - 9,40-49,-3.4,0.0,-2.6,-4.2,0.8,5,-4.3,0.0,-5.3,-3.4,0.9
305,0 - 9,50-89,-5.3,0.0,-4.5,-6.1,0.8,5,-3.6,0.0,-4.5,-2.6,0.9
306,10 - 19,1-9,2.0,3.0,2.8,1.2,0.8,5,2.0,3.0,1.0,2.9,0.9
307,10 - 19,10-19,1.6,1.0,2.4,0.8,0.8,5,3.3,1.0,2.4,4.2,0.9
308,10 - 19,20-29,1.7,0.0,2.5,0.9,0.8,5,2.6,0.0,1.7,3.6,0.9
309,10 - 19,30-39,0.1,0.0,0.9,-0.7,0.8,5,-0.9,0.0,-1.9,-0.0,0.9
310,10 - 19,40-49,-0.4,0.0,0.4,-1.2,0.8,5,0.1,0.0,-0.8,1.1,0.9
311,10 - 19,50-89,-1.6,0.0,-0.8,-2.3,0.8,5,-0.7,0.0,-1.7,0.2,0.9
312,20 - 29,1-9,14.0,11.0,14.8,13.3,0.8,5,11.8,11.0,10.9,12.7,0.9
313,20 - 29,10-19,2.0,5.0,2.8,1.2,0.8,5,1.2,5.0,0.3,2.1,0.9
314,20 - 29,20-29,1.0,2.0,1.8,0.3,0.8,5,0.8,2.0,-0.2,1.7,0.9
315,20 - 29,30-39,0.4,1.0,1.1,-0.4,0.8,5,0.2,1.0,-0.8,1.1,0.9
316,20 - 29,40-49,1.7,0.0,2.5,0.9,0.8,5,1.2,0.0,0.3,2.1,0.9
317,20 - 29,50-89,1.9,0.0,2.7,1.1,0.8,5,2.3,0.0,1.3,3.2,0.9
318,30 - 39,1-9,11.7,11.0,12.5,10.9,0.8,5,11.3,11.0,10.3,12.2,0.9
319,30 - 39,10-19,21.4,20.0,22.2,20.6,0.8,5,20.2,20.0,19.2,21.1,0.9
320,30 - 39,20-29,8.5,9.0,9.3,7.7,0.8,5,10.1,9.0,9.2,11.0,0.9
321,30 - 39,30-39,1.3,2.0,2.1,0.5,0.8,5,1.6,2.0,0.7,2.5,0.9
322,30 - 39,40-49,2.7,0.0,3.4,1.9,0.8,5,2.7,0.0,1.7,3.6,0.9
323,30 - 39,50-89,1.1,1.0,1.8,0.3,0.8,5,1.0,1.0,0.0,1.9,0.9
324,40 - 49,1-9,27.0,27.0,27.8,26.2,0.8,5,26.7,27.0,25.7,27.6,0.9
325,40 - 49,10-19,57.0,55.0,57.8,56.2,0.8,5,57.2,55.0,56.3,58.2,0.9
326,40 - 49,20-29,25.5,26.0,26.3,24.7,0.8,5,25.7,26.0,24.8,26.7,0.9
327,40 - 49,30-39,3.4,3.0,4.2,2.6,0.8,5,3.0,3.0,2.1,4.0,0.9
328,40 - 49,40-49,-3.8,0.0,-3.0,-4.5,0.8,5,-4.0,0.0,-4.9,-3.0,0.9
329,40 - 49,50-89,2.3,1.0,3.1,1.5,0.8,5,1.7,1.0,0.7,2.6,0.9
330,50 - 59,1-9,32.9,32.0,33.7,32.1,0.8,5,32.9,32.0,32.0,33.9,0.9
331,50 - 59,10-19,80.2,80.0,81.0,79.4,0.8,5,80.0,80.0,79.1,81.0,0.9
332,50 - 59,20-29,35.2,33.0,36.0,34.4,0.8,5,35.4,33.0,34.4,36.3,0.9
333,50 - 59,30-39,10.5,10.0,11.3,9.7,0.8,5,10.0,10.0,9.1,11.0,0.9
334,50 - 59,40-49,4.0,3.0,4.7,3.2,0.8,5,4.4,3.0,3.5,5.4,0.9
335,50 - 59,50-89,-5.0,0.0,-4.3,-5.8,0.8,5,-3.4,0.0,-4.3,-2.5,0.9
336,60 - 69,1-9,39.2,36.0,40.0,38.4,0.8,5,39.2,36.0,38.3,40.2,0.9
337,60 - 69,10-19,91.7,89.0,92.5,91.0,0.8,5,92.3,89.0,91.3,93.2,0.9
338,60 - 69,20-29,55.9,58.0,56.7,55.1,0.8,5,54.6,58.0,53.7,55.6,0.9
339,60 - 69,30-39,16.5,15.0,17.3,15.7,0.8,5,16.9,15.0,16.0,17.9,0.9
340,60 - 69,40-49,2.0,2.0,2.8,1.2,0.8,5,1.2,2.0,0.3,2.2,0.9
341,60 - 69,50-89,2.7,2.0,3.4,1.9,0.8,5,2.4,2.0,1.4,3.3,0.9
342,70 - 79,1-9,53.4,50.0,54.2,52.6,0.8,5,51.8,50.0,50.9,52.8,0.9
343,70 - 79,10-19,146.2,145.0,147.0,145.4,0.8,5,144.2,145.0,143.3,145.2,0.9
344,70 - 79,20-29,44.2,46.0,45.0,43.4,0.8,5,43.0,46.0,42.1,43.9,0.9
345,70 - 79,30-39,10.2,12.0,11.0,9.4,0.8,5,10.0,12.0,9.1,11.0,0.9
346,70 - 79,40-49,0.1,1.0,0.8,-0.7,0.8,5,2.1,1.0,1.2,3.1,0.9
347,70 - 79,50-89,1.7,1.0,2.5,0.9,0.8,5,0.9,1.0,-0.1,1.8,0.9
348,80 - 89,1-9,42.9,41.0,43.7,42.1,0.8,5,43.5,41.0,42.6,44.4,0.9
349,80 - 89,10-19,101.5,101.0,102.3,100.7,0.8,5,102.0,101.0,101.1,103.0,0.9
350,80 - 89,20-29,36.4,31.0,37.2,35.6,0.8,5,32.6,31.0,31.7,33.5,0.9
351,80 - 89,30-39,3.1,2.0,3.9,2.3,0.8,5,3.9,2.0,2.9,4.8,0.9
352,80 - 89,40-49,-0.2,1.0,0.5,-1.0,0.8,5,-0.1,1.0,-1.0,0.8,0.9
353,80 - 89,50-89,-1.3,0.0,-0.5,-2.1,0.8,5,-1.3,0.0,-2.3,-0.4,0.9
354,90 - 99,1-9,8.9,10.0,9.7,8.1,0.8,5,8.6,10.0,7.6,9.5,0.9
355,90 - 99,10-19,12.8,10.0,13.6,12.0,0.8,5,14.6,10.0,13.7,15.6,0.9
356,90 - 99,20-29,6.0,6.0,6.8,5.2,0.8,5,5.8,6.0,4.9,6.7,0.9
357,90 - 99,30-39,0.7,1.0,1.5,-0.0,0.8,5,2.0,1.0,1.1,3.0,0.9
358,90 - 99,40-49,2.7,0.0,3.5,1.9,0.8,5,2.4,0.0,1.4,3.3,0.9
359,90 - 99,50-89,2.3,0.0,3.1,1.5,0.8,5,1.2,0.0,0.2,2.1,0.9
360,0 - 9,1-9,5.7,4.0,6.3,5.0,0.7,6,5.8,4.0,5.0,6.6,0.8
361,0 - 9,10-19,1.0,0.0,1.6,0.3,0.7,6,0.6,0.0,-0.2,1.4,0.8
362,0 - 9,20-29,2.7,0.0,3.3,2.0,0.7,6,3.1,0.0,2.3,3.9,0.8
363,0 - 9,30-39,2.8,0.0,3.5,2.2,0.7,6,3.6,0.0,2.8,4.4,0.8
364,0 - 9,40-49,-3.4,0.0,-2.7,-4.1,0.7,6,-3.4,0.0,-4.2,-2.6,0.8
365,0 - 9,50-89,-4.3,0.0,-3.6,-4.9,0.7,6,-5.3,0.0,-6.1,-4.5,0.8
366,10 - 19,1-9,2.2,3.0,2.8,1.5,0.7,6,2.0,3.0,1.2,2.8,0.8
367,10 - 19,10-19,2.4,1.0,3.0,1.7,0.7,6,1.6,1.0,0.8,2.4,0.8
368,10 - 19,20-29,1.2,0.0,1.9,0.5,0.7,6,1.7,0.0,0.9,2.5,0.8
369,10 - 19,30-39,-0.2,0.0,0.5,-0.8,0.7,6,0.1,0.0,-0.7,0.9,0.8
370,10 - 19,40-49,-0.6,0.0,0.1,-1.3,0.7,6,-0.4,0.0,-1.2,0.4,0.8
371,10 - 19,50-89,-1.5,0.0,-0.8,-2.2,0.7,6,-1.6,0.0,-2.3,-0.8,0.8
372,20 - 29,1-9,13.0,11.0,13.6,12.3,0.7,6,14.0,11.0,13.3,14.8,0.8
373,20 - 29,10-19,2.6,5.0,3.3,1.9,0.7,6,2.0,5.0,1.2,2.8,0.8
374,20 - 29,20-29,1.4,2.0,2.1,0.7,0.7,6,1.0,2.0,0.3,1.8,0.8
375,20 - 29,30-39,-1.4,1.0,-0.7,-2.1,0.7,6,0.4,1.0,-0.4,1.1,0.8
376,20 - 29,40-49,1.1,0.0,1.7,0.4,0.7,6,1.7,0.0,0.9,2.5,0.8
377,20 - 29,50-89,0.2,0.0,0.9,-0.4,0.7,6,1.9,0.0,1.1,2.7,0.8
378,30 - 39,1-9,10.9,11.0,11.6,10.3,0.7,6,11.7,11.0,10.9,12.5,0.8
379,30 - 39,10-19,20.9,20.0,21.6,20.3,0.7,6,21.4,20.0,20.6,22.2,0.8
380,30 - 39,20-29,8.6,9.0,9.3,8.0,0.7,6,8.5,9.0,7.7,9.3,0.8
381,30 - 39,30-39,0.1,2.0,0.7,-0.6,0.7,6,1.3,2.0,0.5,2.1,0.8
382,30 - 39,40-49,1.0,0.0,1.6,0.3,0.7,6,2.7,0.0,1.9,3.4,0.8
383,30 - 39,50-89,1.2,1.0,1.9,0.5,0.7,6,1.1,1.0,0.3,1.8,0.8
384,40 - 49,1-9,26.7,27.0,27.4,26.1,0.7,6,27.0,27.0,26.2,27.8,0.8
385,40 - 49,10-19,56.5,55.0,57.2,55.9,0.7,6,57.0,55.0,56.2,57.8,0.8
386,40 - 49,20-29,25.6,26.0,26.3,25.0,0.7,6,25.5,26.0,24.7,26.3,0.8
387,40 - 49,30-39,3.2,3.0,3.9,2.5,0.7,6,3.4,3.0,2.6,4.2,0.8
388,40 - 49,40-49,-3.9,0.0,-3.2,-4.6,0.7,6,-3.8,0.0,-4.5,-3.0,0.8
389,40 - 49,50-89,3.6,1.0,4.3,3.0,0.7,6,2.3,1.0,1.5,3.1,0.8
390,50 - 59,1-9,33.3,32.0,34.0,32.7,0.7,6,32.9,32.0,32.1,33.7,0.8
391,50 - 59,10-19,78.7,80.0,79.3,78.0,0.7,6,80.2,80.0,79.4,81.0,0.8
392,50 - 59,20-29,34.1,33.0,34.7,33.4,0.7,6,35.2,33.0,34.4,36.0,0.8
393,50 - 59,30-39,9.7,10.0,10.3,9.0,0.7,6,10.5,10.0,9.7,11.3,0.8
394,50 - 59,40-49,3.9,3.0,4.6,3.2,0.7,6,4.0,3.0,3.2,4.7,0.8
395,50 - 59,50-89,-4.2,0.0,-3.5,-4.9,0.7,6,-5.0,0.0,-5.8,-4.3,0.8
396,60 - 69,1-9,39.0,36.0,39.7,38.4,0.7,6,39.2,36.0,38.4,40.0,0.8
397,60 - 69,10-19,91.7,89.0,92.3,91.0,0.7,6,91.7,89.0,91.0,92.5,0.8
398,60 - 69,20-29,55.5,58.0,56.2,54.8,0.7,6,55.9,58.0,55.1,56.7,0.8
399,60 - 69,30-39,16.3,15.0,17.0,15.7,0.7,6,16.5,15.0,15.7,17.3,0.8
400,60 - 69,40-49,2.3,2.0,2.9,1.6,0.7,6,2.0,2.0,1.2,2.8,0.8
401,60 - 69,50-89,2.3,2.0,2.9,1.6,0.7,6,2.7,2.0,1.9,3.4,0.8
402,70 - 79,1-9,52.7,50.0,53.4,52.1,0.7,6,53.4,50.0,52.6,54.2,0.8
403,70 - 79,10-19,145.9,145.0,146.6,145.3,0.7,6,146.2,145.0,145.4,147.0,0.8
404,70 - 79,20-29,44.0,46.0,44.7,43.4,0.7,6,44.2,46.0,43.4,45.0,0.8
405,70 - 79,30-39,9.9,12.0,10.6,9.3,0.7,6,10.2,12.0,9.4,11.0,0.8
406,70 - 79,40-49,-0.8,1.0,-0.1,-1.5,0.7,6,0.1,1.0,-0.7,0.8,0.8
407,70 - 79,50-89,2.2,1.0,2.9,1.5,0.7,6,1.7,1.0,0.9,2.5,0.8
408,80 - 89,1-9,42.3,41.0,43.0,41.6,0.7,6,42.9,41.0,42.1,43.7,0.8
409,80 - 89,10-19,99.8,101.0,100.4,99.1,0.7,6,101.5,101.0,100.7,102.3,0.8
410,80 - 89,20-29,35.8,31.0,36.5,35.1,0.7,6,36.4,31.0,35.6,37.2,0.8
411,80 - 89,30-39,2.7,2.0,3.4,2.0,0.7,6,3.1,2.0,2.3,3.9,0.8
412,80 - 89,40-49,0.1,1.0,0.8,-0.6,0.7,6,-0.2,1.0,-1.0,0.5,0.8
413,80 - 89,50-89,-1.1,0.0,-0.5,-1.8,0.7,6,-1.3,0.0,-2.1,-0.5,0.8
414,90 - 99,1-9,9.2,10.0,9.9,8.5,0.7,6,8.9,10.0,8.1,9.7,0.8
415,90 - 99,10-19,12.4,10.0,13.0,11.7,0.7,6,12.8,10.0,12.0,13.6,0.8
416,90 - 99,20-29,9.3,6.0,10.0,8.6,0.7,6,6.0,6.0,5.2,6.8,0.8
417,90 - 99,30-39,1.2,1.0,1.8,0.5,0.7,6,0.7,1.0,-0.0,1.5,0.8
418,90 - 99,40-49,1.4,0.0,2.1,0.8,0.7,6,2.7,0.0,1.9,3.5,0.8
419,90 - 99,50-89,1.2,0.0,1.9,0.6,0.7,6,2.3,0.0,1.5,3.1,0.8
