,age,num_medications,noisy_count,true_count,plus_error,minus_error,error,nth_remeasure,noisy_count_prev,true_count_prev,minus_error_prev,plus_error_prev,error_prev
267,40 - 49,30-39,2.5,3.0,3.4,1.5,0.9,4,2.6,3.0,1.4,3.8,1.2
268,40 - 49,40-49,-0.4,0.0,0.5,-1.4,0.9,4,-0.3,0.0,-1.4,0.9,1.2
269,40 - 49,50-89,-1.3,1.0,-0.4,-2.3,0.9,4,-0.8,1.0,-2.0,0.3,1.2
270,50 - 59,1-9,30.8,32.0,31.8,29.9,0.9,4,30.6,32.0,29.4,31.8,1.2
271,50 - 59,10-19,78.4,80.0,79.3,77.4,0.9,4,78.0,80.0,76.8,79.2,1.2
272,50 - 59,20-29,36.3,33.0,37.2,35.3,0.9,4,37.9,33.0,36.7,39.1,1.2
273,50 - 59,30-39,11.0,10.0,12.0,10.1,0.9,4,13.1,10.0,11.9,14.3,1.2
274,50 - 59,40-49,4.8,3.0,5.7,3.8,0.9,4,4.8,3.0,3.6,6.0,1.2
275,50 - 59,50-89,-1.6,0.0,-0.7,-2.6,0.9,4,-2.0,0.0,-3.2,-0.8,1.2
276,60 - 69,1-9,33.3,36.0,34.2,32.4,0.9,4,35.0,36.0,33.9,36.2,1.2
277,60 - 69,10-19,87.1,89.0,88.1,86.2,0.9,4,85.8,89.0,84.6,86.9,1.2
278,60 - 69,20-29,55.8,58.0,56.8,54.9,0.9,4,54.3,58.0,53.1,55.5,1.2
279,60 - 69,30-39,15.8,15.0,16.7,14.9,0.9,4,16.5,15.0,15.3,17.7,1.2
280,60 - 69,40-49,3.5,2.0,4.5,2.6,0.9,4,4.2,2.0,3.1,5.4,1.2
281,60 - 69,50-89,2.1,2.0,3.1,1.2,0.9,4,1.7,2.0,0.5,2.8,1.2
282,70 - 79,1-9,47.2,50.0,48.1,46.2,0.9,4,45.7,50.0,44.6,46.9,1.2
283,70 - 79,10-19,145.1,145.0,146.0,144.1,0.9,4,146.6,145.0,145.4,147.7,1.2
284,70 - 79,20-29,45.0,46.0,46.0,44.1,0.9,4,44.9,46.0,43.7,46.0,1.2
285,70 - 79,30-39,12.7,12.0,13.7,11.8,0.9,4,11.9,12.0,10.7,13.1,1.2
286,70 - 79,40-49,-1.7,1.0,-0.8,-2.7,0.9,4,-5.6,1.0,-6.8,-4.4,1.2
287,70 - 79,50-89,0.3,1.0,1.2,-0.7,0.9,4,-0.4,1.0,-1.6,0.8,1.2
288,80 - 89,1-9,40.0,41.0,40.9,39.0,0.9,4,40.9,41.0,39.8,42.1,1.2
289,80 - 89,10-19,104.3,101.0,105.3,103.4,0.9,4,102.5,101.0,101.3,103.7,1.2
290,80 - 89,20-29,33.6,31.0,34.6,32.7,0.9,4,34.7,31.0,33.5,35.8,1.2
291,80 - 89,30-39,0.3,2.0,1.2,-0.6,0.9,4,0.7,2.0,-0.4,1.9,1.2
292,80 - 89,40-49,1.0,1.0,2.0,0.1,0.9,4,0.7,1.0,-0.5,1.9,1.2
293,80 - 89,50-89,-2.8,0.0,-1.8,-3.7,0.9,4,0.2,0.0,-1.0,1.3,1.2
294,90 - 99,1-9,14.0,10.0,15.0,13.1,0.9,4,14.6,10.0,13.4,15.8,1.2
295,90 - 99,10-19,3.0,10.0,3.9,2.0,0.9,4,5.1,10.0,4.0,6.3,1.2
296,90 - 99,20-29,5.6,6.0,6.6,4.7,0.9,4,5.9,6.0,4.7,7.1,1.2
297,90 - 99,30-39,1.5,1.0,2.4,0.6,0.9,4,2.7,1.0,1.5,3.9,1.2
298,90 - 99,40-49,-0.2,0.0,0.7,-1.2,0.9,4,0.9,0.0,-0.3,2.1,1.2
299,90 - 99,50-89,1.2,0.0,2.1,0.2,0.9,4,-0.3,0.0,-1.5,0.9,1.2
300,0 - 9,1-9,3.9,4.0,4.7,3.2,0.8,5,5.3,4.0,4.4,6.2,0.9
301,0 - 9,10-19,1.6,0.0,2.4,0.9,0.8,5,1.9,0.0,1.0,2.9,0.9
302,0 - 9,20-29,2.5,0.0,3.3,1.7,0.8,5,2.1,0.0,1.2,3.1,0.9
303,0 - 9,30-39,1.7,0.0,2.5,0.9,0.8,5,2.0,0.0,1.1,2.9,0.9
304,0 - 9,40-49,0.3,0.0,1.1,-0.5,0.8,5,0.5,0.0,-0.4,1.4,0.9
305,0 - 9,50-89,-4.9,0.0,-4.1,-5.6,0.8,5,-4.7,0.0,-5.6,-3.7,0.9
306,10 - 19,1-9,3.3,3.0,4.0,2.5,0.8,5,3.0,3.0,2.1,3.9,0.9
307,10 - 19,10-19,2.4,1.0,3.2,1.6,0.8,5,2.3,1.0,1.4,3.3,0.9
308,10 - 19,20-29,-0.9,0.0,-0.1,-1.7,0.8,5,-0.6,0.0,-1.5,0.3,0.9
309,10 - 19,30-39,-1.6,0.0,-0.8,-2.4,0.8,5,-1.8,0.0,-2.7,-0.8,0.9
310,10 - 19,40-49,-0.7,0.0,0.1,-1.5,0.8,5,-0.8,0.0,-1.7,0.1,0.9
311,10 - 19,50-89,-0.3,0.0,0.4,-1.1,0.8,5,-0.0,0.0,-1.0,0.9,0.9
312,20 - 29,1-9,10.7,11.0,11.5,9.9,0.8,5,12.1,11.0,11.1,13.0,0.9
313,20 - 29,10-19,4.9,5.0,5.7,4.1,0.8,5,4.9,5.0,4.0,5.8,0.9
314,20 - 29,20-29,2.2,2.0,3.0,1.4,0.8,5,2.3,2.0,1.4,3.3,0.9
315,20 - 29,30-39,4.0,1.0,4.8,3.2,0.8,5,4.7,1.0,3.8,5.7,0.9
316,20 - 29,40-49,-1.4,0.0,-0.6,-2.2,0.8,5,-1.1,0.0,-2.0,-0.1,0.9
317,20 - 29,50-89,-0.7,0.0,0.1,-1.5,0.8,5,-0.9,0.0,-1.8,0.1,0.9
318,30 - 39,1-9,10.7,11.0,11.5,9.9,0.8,5,10.4,11.0,9.5,11.4,0.9
319,30 - 39,10-19,22.2,20.0,23.0,21.4,0.8,5,21.8,20.0,20.8,22.7,0.9
320,30 - 39,20-29,5.4,9.0,6.2,4.6,0.8,5,6.8,9.0,5.9,7.8,0.9
321,30 - 39,30-39,4.9,2.0,5.7,4.1,0.8,5,6.1,2.0,5.1,7.0,0.9
322,30 - 39,40-49,3.9,0.0,4.7,3.1,0.8,5,4.5,0.0,3.6,5.5,0.9
323,30 - 39,50-89,0.1,1.0,0.9,-0.7,0.8,5,-1.4,1.0,-2.3,-0.4,0.9
324,40 - 49,1-9,28.1,27.0,28.9,27.3,0.8,5,28.4,27.0,27.4,29.3,0.9
325,40 - 49,10-19,60.1,55.0,60.8,59.3,0.8,5,58.5,55.0,57.5,59.4,0.9
326,40 - 49,20-29,26.2,26.0,27.0,25.4,0.8,5,27.1,26.0,26.1,28.0,0.9
327,40 - 49,30-39,2.3,3.0,3.1,1.5,0.8,5,2.5,3.0,1.5,3.4,0.9
328,40 - 49,40-49,-3.8,0.0,-3.1,-4.6,0.8,5,-0.4,0.0,-1.4,0.5,0.9
329,40 - 49,50-89,-1.1,1.0,-0.3,-1.9,0.8,5,-1.3,1.0,-2.3,-0.4,0.9
330,50 - 59,1-9,30.7,32.0,31.5,29.9,0.8,5,30.8,32.0,29.9,31.8,0.9
331,50 - 59,10-19,80.1,80.0,80.9,79.3,0.8,5,78.4,80.0,77.4,79.3,0.9
332,50 - 59,20-29,35.5,33.0,36.3,34.7,0.8,5,36.3,33.0,35.3,37.2,0.9
333,50 - 59,30-39,8.3,10.0,9.1,7.5,0.8,5,11.0,10.0,10.1,12.0,0.9
334,50 - 59,40-49,4.7,3.0,5.4,3.9,0.8,5,4.8,3.0,3.8,5.7,0.9
335,50 - 59,50-89,-0.2,0.0,0.6,-1.0,0.8,5,-1.6,0.0,-2.6,-0.7,0.9
336,60 - 69,1-9,34.0,36.0,34.8,33.2,0.8,5,33.3,36.0,32.4,34.2,0.9
337,60 - 69,10-19,89.2,89.0,90.0,88.4,0.8,5,87.1,89.0,86.2,88.1,0.9
338,60 - 69,20-29,56.1,58.0,56.9,55.3,0.8,5,55.8,58.0,54.9,56.8,0.9
339,60 - 69,30-39,16.1,15.0,16.9,15.3,0.8,5,15.8,15.0,14.9,16.7,0.9
340,60 - 69,40-49,2.2,2.0,3.0,1.4,0.8,5,3.5,2.0,2.6,4.5,0.9
341,60 - 69,50-89,2.3,2.0,3.0,1.5,0.8,5,2.1,2.0,1.2,3.1,0.9
342,70 - 79,1-9,48.5,50.0,49.3,47.7,0.8,5,47.2,50.0,46.2,48.1,0.9
343,70 - 79,10-19,144.8,145.0,145.6,144.0,0.8,5,145.1,145.0,144.1,146.0,0.9
344,70 - 79,20-29,44.8,46.0,45.6,44.1,0.8,5,45.0,46.0,44.1,46.0,0.9
345,70 - 79,30-39,12.4,12.0,13.2,11.7,0.8,5,12.7,12.0,11.8,13.7,0.9
346,70 - 79,40-49,-2.8,1.0,-2.0,-3.6,0.8,5,-1.7,1.0,-2.7,-0.8,0.9
347,70 - 79,50-89,0.2,1.0,1.0,-0.6,0.8,5,0.3,1.0,-0.7,1.2,0.9
348,80 - 89,1-9,40.7,41.0,41.5,39.9,0.8,5,40.0,41.0,39.0,40.9,0.9
349,80 - 89,10-19,102.9,101.0,103.7,102.1,0.8,5,104.3,101.0,103.4,105.3,0.9
350,80 - 89,20-29,31.7,31.0,32.5,30.9,0.8,5,33.6,31.0,32.7,34.6,0.9
351,80 - 89,30-39,0.6,2.0,1.4,-0.2,0.8,5,0.3,2.0,-0.6,1.2,0.9
352,80 - 89,40-49,1.2,1.0,1.9,0.4,0.8,5,1.0,1.0,0.1,2.0,0.9
353,80 - 89,50-89,-2.3,0.0,-1.5,-3.1,0.8,5,-2.8,0.0,-3.7,-1.8,0.9
354,90 - 99,1-9,13.4,10.0,14.2,12.6,0.8,5,14.0,10.0,13.1,15.0,0.9
355,90 - 99,10-19,4.7,10.0,5.5,3.9,0.8,5,3.0,10.0,2.0,3.9,0.9
356,90 - 99,20-29,6.4,6.0,7.1,5.6,0.8,5,5.6,6.0,4.7,6.6,0.9
357,90 - 99,30-39,2.3,1.0,3.1,1.5,0.8,5,1.5,1.0,0.6,2.4,0.9
358,90 - 99,40-49,0.3,0.0,1.1,-0.5,0.8,5,-0.2,0.0,-1.2,0.7,0.9
359,90 - 99,50-89,2.2,0.0,3.0,1.4,0.8,5,1.2,0.0,0.2,2.1,0.9
360,0 - 9,1-9,4.1,4.0,4.8,3.4,0.7,6,3.9,4.0,3.2,4.7,0.8
361,0 - 9,10-19,1.4,0.0,2.0,0.7,0.7,6,1.6,0.0,0.9,2.4,0.8
362,0 - 9,20-29,1.7,0.0,2.3,1.0,0.7,6,2.5,0.0,1.7,3.3,0.8
363,0 - 9,30-39,1.4,0.0,2.1,0.7,0.7,6,1.7,0.0,0.9,2.5,0.8
364,0 - 9,40-49,0.2,0.0,0.8,-0.5,0.7,6,0.3,0.0,-0.5,1.1,0.8
365,0 - 9,50-89,-5.7,0.0,-5.1,-6.4,0.7,6,-4.9,0.0,-5.6,-4.1,0.8
366,10 - 19,1-9,3.6,3.0,4.2,2.9,0.7,6,3.3,3.0,2.5,4.0,0.8
367,10 - 19,10-19,2.6,1.0,3.2,1.9,0.7,6,2.4,1.0,1.6,3.2,0.8
368,10 - 19,20-29,-0.5,0.0,0.1,-1.2,0.7,6,-0.9,0.0,-1.7,-0.1,0.8
369,10 - 19,30-39,-1.8,0.0,-1.2,-2.5,0.7,6,-1.6,0.0,-2.4,-0.8,0.8
370,10 - 19,40-49,-0.4,0.0,0.3,-1.1,0.7,6,-0.7,0.0,-1.5,0.1,0.8
371,10 - 19,50-89,-1.6,0.0,-0.9,-2.3,0.7,6,-0.3,0.0,-1.1,0.4,0.8
372,20 - 29,1-9,9.3,11.0,10.0,8.7,0.7,6,10.7,11.0,9.9,11.5,0.8
373,20 - 29,10-19,5.0,5.0,5.7,4.3,0.7,6,4.9,5.0,4.1,5.7,0.8
374,20 - 29,20-29,0.9,2.0,1.6,0.2,0.7,6,2.2,2.0,1.4,3.0,0.8
375,20 - 29,30-39,3.7,1.0,4.4,3.0,0.7,6,4.0,1.0,3.2,4.8,0.8
376,20 - 29,40-49,-2.7,0.0,-2.0,-3.4,0.7,6,-1.4,0.0,-2.2,-0.6,0.8
377,20 - 29,50-89,-0.4,0.0,0.3,-1.1,0.7,6,-0.7,0.0,-1.5,0.1,0.8
378,30 - 39,1-9,10.7,11.0,11.4,10.1,0.7,6,10.7,11.0,9.9,11.5,0.8
379,30 - 39,10-19,21.6,20.0,22.3,20.9,0.7,6,22.2,20.0,21.4,23.0,0.8
380,30 - 39,20-29,5.8,9.0,6.5,5.2,0.7,6,5.4,9.0,4.6,6.2,0.8
381,30 - 39,30-39,5.0,2.0,5.7,4.3,0.7,6,4.9,2.0,4.1,5.7,0.8
382,30 - 39,40-49,3.2,0.0,3.8,2.5,0.7,6,3.9,0.0,3.1,4.7,0.8
383,30 - 39,50-89,-0.3,1.0,0.3,-1.0,0.7,6,0.1,1.0,-0.7,0.9,0.8
384,40 - 49,1-9,28.1,27.0,28.7,27.4,0.7,6,28.1,27.0,27.3,28.9,0.8
385,40 - 49,10-19,59.4,55.0,60.1,58.7,0.7,6,60.1,55.0,59.3,60.8,0.8
386,40 - 49,20-29,26.2,26.0,26.8,25.5,0.7,6,26.2,26.0,25.4,27.0,0.8
387,40 - 49,30-39,2.0,3.0,2.6,1.3,0.7,6,2.3,3.0,1.5,3.1,0.8
388,40 - 49,40-49,-2.9,0.0,-2.3,-3.6,0.7,6,-3.8,0.0,-4.6,-3.1,0.8
389,40 - 49,50-89,-0.6,1.0,0.0,-1.3,0.7,6,-1.1,1.0,-1.9,-0.3,0.8
390,50 - 59,1-9,31.0,32.0,31.7,30.3,0.7,6,30.7,32.0,29.9,31.5,0.8
391,50 - 59,10-19,80.3,80.0,80.9,79.6,0.7,6,80.1,80.0,79.3,80.9,0.8
392,50 - 59,20-29,35.0,33.0,35.7,34.3,0.7,6,35.5,33.0,34.7,36.3,0.8
393,50 - 59,30-39,8.4,10.0,9.0,7.7,0.7,6,8.3,10.0,7.5,9.1,0.8
394,50 - 59,40-49,4.4,3.0,5.0,3.7,0.7,6,4.7,3.0,3.9,5.4,0.8
395,50 - 59,50-89,-0.1,0.0,0.6,-0.8,0.7,6,-0.2,0.0,-1.0,0.6,0.8
396,60 - 69,1-9,34.1,36.0,34.7,33.4,0.7,6,34.0,36.0,33.2,34.8,0.8
397,60 - 69,10-19,88.7,89.0,89.4,88.0,0.7,6,89.2,89.0,88.4,90.0,0.8
398,60 - 69,20-29,55.7,58.0,56.4,55.1,0.7,6,56.1,58.0,55.3,56.9,0.8
399,60 - 69,30-39,16.3,15.0,17.0,15.7,0.7,6,16.1,15.0,15.3,16.9,0.8
400,60 - 69,40-49,1.5,2.0,2.1,0.8,0.7,6,2.2,2.0,1.4,3.0,0.8
401,60 - 69,50-89,1.4,2.0,2.1,0.7,0.7,6,2.3,2.0,1.5,3.0,0.8
402,70 - 79,1-9,49.5,50.0,50.2,48.8,0.7,6,48.5,50.0,47.7,49.3,0.8
403,70 - 79,10-19,145.2,145.0,145.9,144.6,0.7,6,144.8,145.0,144.0,145.6,0.8
404,70 - 79,20-29,44.7,46.0,45.3,44.0,0.7,6,44.8,46.0,44.1,45.6,0.8
405,70 - 79,30-39,11.9,12.0,12.6,11.2,0.7,6,12.4,12.0,11.7,13.2,0.8
406,70 - 79,40-49,-2.1,1.0,-1.4,-2.7,0.7,6,-2.8,1.0,-3.6,-2.0,0.8
407,70 - 79,50-89,-0.7,1.0,-0.0,-1.4,0.7,6,0.2,1.0,-0.6,1.0,0.8
408,80 - 89,1-9,41.6,41.0,42.3,40.9,0.7,6,40.7,41.0,39.9,41.5,0.8
409,80 - 89,10-19,102.8,101.0,103.4,102.1,0.7,6,102.9,101.0,102.1,103.7,0.8
410,80 - 89,20-29,31.4,31.0,32.1,30.7,0.7,6,31.7,31.0,30.9,32.5,0.8
411,80 - 89,30-39,1.4,2.0,2.0,0.7,0.7,6,0.6,2.0,-0.2,1.4,0.8
412,80 - 89,40-49,0.4,1.0,1.1,-0.3,0.7,6,1.2,1.0,0.4,1.9,0.8
413,80 - 89,50-89,-1.8,0.0,-1.2,-2.5,0.7,6,-2.3,0.0,-3.1,-1.5,0.8
414,90 - 99,1-9,13.6,10.0,14.3,13.0,0.7,6,13.4,10.0,12.6,14.2,0.8
415,90 - 99,10-19,6.1,10.0,6.8,5.5,0.7,6,4.7,10.0,3.9,5.5,0.8
416,90 - 99,20-29,5.9,6.0,6.6,5.3,0.7,6,6.4,6.0,5.6,7.1,0.8
417,90 - 99,30-39,2.0,1.0,2.7,1.3,0.7,6,2.3,1.0,1.5,3.1,0.8
418,90 - 99,40-49,0.1,0.0,0.7,-0.6,0.7,6,0.3,0.0,-0.5,1.1,0.8
419,90 - 99,50-89,2.4,0.0,3.1,1.7,0.7,6,2.2,0.0,1.4,3.0,0.8
