,age,num_medications,noisy_count,true_count,plus_error,minus_error,error,nth_remeasure,noisy_count_prev,true_count_prev,minus_error_prev,plus_error_prev,error_prev
267,40 - 49,30-39,-0.5,3.0,0.4,-1.5,0.9,4,0.7,3.0,-0.4,1.9,1.2
268,40 - 49,40-49,0.9,0.0,1.8,-0.1,0.9,4,1.2,0.0,-0.0,2.4,1.2
269,40 - 49,50-89,-0.4,1.0,0.6,-1.3,0.9,4,-0.3,1.0,-1.5,0.9,1.2
270,50 - 59,1-9,30.3,32.0,31.2,29.3,0.9,4,30.0,32.0,28.8,31.2,1.2
271,50 - 59,10-19,80.8,80.0,81.8,79.9,0.9,4,81.8,80.0,80.7,83.0,1.2
272,50 - 59,20-29,34.9,33.0,35.9,34.0,0.9,4,34.1,33.0,33.0,35.3,1.2
273,50 - 59,30-39,9.2,10.0,10.2,8.3,0.9,4,8.3,10.0,7.1,9.4,1.2
274,50 - 59,40-49,4.2,3.0,5.1,3.3,0.9,4,4.8,3.0,3.6,6.0,1.2
275,50 - 59,50-89,-1.4,0.0,-0.5,-2.4,0.9,4,-1.3,0.0,-2.5,-0.2,1.2
276,60 - 69,1-9,40.0,36.0,40.9,39.0,0.9,4,40.3,36.0,39.2,41.5,1.2
277,60 - 69,10-19,89.1,89.0,90.1,88.2,0.9,4,88.7,89.0,87.6,89.9,1.2
278,60 - 69,20-29,62.4,58.0,63.3,61.4,0.9,4,62.3,58.0,61.1,63.5,1.2
279,60 - 69,30-39,16.0,15.0,16.9,15.0,0.9,4,16.0,15.0,14.9,17.2,1.2
280,60 - 69,40-49,4.5,2.0,5.4,3.6,0.9,4,5.6,2.0,4.4,6.8,1.2
281,60 - 69,50-89,0.4,2.0,1.3,-0.6,0.9,4,-0.2,2.0,-1.4,1.0,1.2
282,70 - 79,1-9,42.6,50.0,43.5,41.6,0.9,4,42.3,50.0,41.1,43.5,1.2
283,70 - 79,10-19,146.4,145.0,147.4,145.5,0.9,4,148.1,145.0,147.0,149.3,1.2
284,70 - 79,20-29,46.1,46.0,47.0,45.1,0.9,4,46.3,46.0,45.1,47.4,1.2
285,70 - 79,30-39,13.2,12.0,14.2,12.3,0.9,4,13.9,12.0,12.7,15.0,1.2
286,70 - 79,40-49,3.1,1.0,4.0,2.2,0.9,4,3.9,1.0,2.8,5.1,1.2
287,70 - 79,50-89,1.2,1.0,2.2,0.3,0.9,4,1.3,1.0,0.1,2.4,1.2
288,80 - 89,1-9,39.3,41.0,40.2,38.3,0.9,4,39.6,41.0,38.5,40.8,1.2
289,80 - 89,10-19,101.2,101.0,102.1,100.2,0.9,4,101.3,101.0,100.1,102.5,1.2
290,80 - 89,20-29,32.7,31.0,33.7,31.8,0.9,4,34.0,31.0,32.8,35.2,1.2
291,80 - 89,30-39,2.8,2.0,3.8,1.9,0.9,4,2.7,2.0,1.5,3.8,1.2
292,80 - 89,40-49,1.3,1.0,2.3,0.4,0.9,4,1.6,1.0,0.4,2.8,1.2
293,80 - 89,50-89,-1.3,0.0,-0.3,-2.2,0.9,4,-1.3,0.0,-2.5,-0.1,1.2
294,90 - 99,1-9,7.1,10.0,8.1,6.2,0.9,4,7.4,10.0,6.3,8.6,1.2
295,90 - 99,10-19,12.6,10.0,13.6,11.7,0.9,4,13.0,10.0,11.8,14.2,1.2
296,90 - 99,20-29,1.4,6.0,2.4,0.5,0.9,4,1.5,6.0,0.3,2.7,1.2
297,90 - 99,30-39,2.2,1.0,3.1,1.2,0.9,4,1.6,1.0,0.5,2.8,1.2
298,90 - 99,40-49,0.1,0.0,1.0,-0.9,0.9,4,0.1,0.0,-1.0,1.3,1.2
299,90 - 99,50-89,0.1,0.0,1.0,-0.9,0.9,4,1.7,0.0,0.5,2.9,1.2
300,0 - 9,1-9,4.4,4.0,5.2,3.6,0.8,5,4.6,4.0,3.7,5.6,0.9
301,0 - 9,10-19,2.2,0.0,3.0,1.4,0.8,5,1.1,0.0,0.1,2.0,0.9
302,0 - 9,20-29,-1.7,0.0,-0.9,-2.5,0.8,5,-1.9,0.0,-2.8,-0.9,0.9
303,0 - 9,30-39,0.7,0.0,1.5,-0.0,0.8,5,1.0,0.0,0.1,2.0,0.9
304,0 - 9,40-49,-2.8,0.0,-2.0,-3.6,0.8,5,-2.3,0.0,-3.2,-1.3,0.9
305,0 - 9,50-89,1.1,0.0,1.8,0.3,0.8,5,0.6,0.0,-0.4,1.5,0.9
306,10 - 19,1-9,5.2,3.0,5.9,4.4,0.8,5,5.4,3.0,4.5,6.4,0.9
307,10 - 19,10-19,1.5,1.0,2.3,0.8,0.8,5,1.5,1.0,0.6,2.4,0.9
308,10 - 19,20-29,0.5,0.0,1.3,-0.3,0.8,5,0.7,0.0,-0.3,1.6,0.9
309,10 - 19,30-39,2.5,0.0,3.3,1.7,0.8,5,4.9,0.0,4.0,5.9,0.9
310,10 - 19,40-49,0.8,0.0,1.6,0.0,0.8,5,1.3,0.0,0.4,2.2,0.9
311,10 - 19,50-89,4.2,0.0,5.0,3.5,0.8,5,4.0,0.0,3.0,4.9,0.9
312,20 - 29,1-9,8.9,11.0,9.7,8.1,0.8,5,9.3,11.0,8.3,10.2,0.9
313,20 - 29,10-19,6.6,5.0,7.4,5.8,0.8,5,7.7,5.0,6.8,8.7,0.9
314,20 - 29,20-29,3.2,2.0,4.0,2.4,0.8,5,3.6,2.0,2.6,4.5,0.9
315,20 - 29,30-39,-1.5,1.0,-0.7,-2.3,0.8,5,-1.1,1.0,-2.0,-0.1,0.9
316,20 - 29,40-49,-1.2,0.0,-0.5,-2.0,0.8,5,-2.1,0.0,-3.1,-1.2,0.9
317,20 - 29,50-89,0.1,0.0,0.9,-0.7,0.8,5,0.2,0.0,-0.7,1.2,0.9
318,30 - 39,1-9,12.2,11.0,13.0,11.4,0.8,5,13.0,11.0,12.1,14.0,0.9
319,30 - 39,10-19,19.1,20.0,19.9,18.4,0.8,5,20.8,20.0,19.9,21.8,0.9
320,30 - 39,20-29,10.3,9.0,11.0,9.5,0.8,5,10.2,9.0,9.2,11.1,0.9
321,30 - 39,30-39,1.7,2.0,2.5,0.9,0.8,5,1.3,2.0,0.3,2.2,0.9
322,30 - 39,40-49,-1.1,0.0,-0.3,-1.9,0.8,5,-1.9,0.0,-2.8,-0.9,0.9
323,30 - 39,50-89,2.1,1.0,2.9,1.3,0.8,5,0.8,1.0,-0.1,1.8,0.9
324,40 - 49,1-9,29.4,27.0,30.2,28.6,0.8,5,28.3,27.0,27.4,29.3,0.9
325,40 - 49,10-19,52.2,55.0,53.0,51.4,0.8,5,52.2,55.0,51.3,53.2,0.9
326,40 - 49,20-29,27.4,26.0,28.1,26.6,0.8,5,26.6,26.0,25.6,27.5,0.9
327,40 - 49,30-39,-1.0,3.0,-0.2,-1.7,0.8,5,-0.5,3.0,-1.5,0.4,0.9
328,40 - 49,40-49,-2.3,0.0,-1.5,-3.1,0.8,5,0.9,0.0,-0.1,1.8,0.9
329,40 - 49,50-89,-1.1,1.0,-0.3,-1.9,0.8,5,-0.4,1.0,-1.3,0.6,0.9
330,50 - 59,1-9,30.3,32.0,31.1,29.5,0.8,5,30.3,32.0,29.3,31.2,0.9
331,50 - 59,10-19,81.1,80.0,81.9,80.3,0.8,5,80.8,80.0,79.9,81.8,0.9
332,50 - 59,20-29,34.5,33.0,35.3,33.7,0.8,5,34.9,33.0,34.0,35.9,0.9
333,50 - 59,30-39,9.4,10.0,10.2,8.6,0.8,5,9.2,10.0,8.3,10.2,0.9
334,50 - 59,40-49,3.9,3.0,4.7,3.2,0.8,5,4.2,3.0,3.3,5.1,0.9
335,50 - 59,50-89,-2.6,0.0,-1.8,-3.4,0.8,5,-1.4,0.0,-2.4,-0.5,0.9
336,60 - 69,1-9,38.1,36.0,38.8,37.3,0.8,5,40.0,36.0,39.0,40.9,0.9
337,60 - 69,10-19,88.2,89.0,89.0,87.4,0.8,5,89.1,89.0,88.2,90.1,0.9
338,60 - 69,20-29,62.3,58.0,63.0,61.5,0.8,5,62.4,58.0,61.4,63.3,0.9
339,60 - 69,30-39,16.3,15.0,17.0,15.5,0.8,5,16.0,15.0,15.0,16.9,0.9
340,60 - 69,40-49,4.5,2.0,5.3,3.7,0.8,5,4.5,2.0,3.6,5.4,0.9
341,60 - 69,50-89,1.3,2.0,2.1,0.5,0.8,5,0.4,2.0,-0.6,1.3,0.9
342,70 - 79,1-9,43.6,50.0,44.4,42.9,0.8,5,42.6,50.0,41.6,43.5,0.9
343,70 - 79,10-19,147.1,145.0,147.9,146.3,0.8,5,146.4,145.0,145.5,147.4,0.9
344,70 - 79,20-29,43.8,46.0,44.6,43.0,0.8,5,46.1,46.0,45.1,47.0,0.9
345,70 - 79,30-39,12.7,12.0,13.5,12.0,0.8,5,13.2,12.0,12.3,14.2,0.9
346,70 - 79,40-49,2.4,1.0,3.2,1.6,0.8,5,3.1,1.0,2.2,4.0,0.9
347,70 - 79,50-89,1.3,1.0,2.1,0.5,0.8,5,1.2,1.0,0.3,2.2,0.9
348,80 - 89,1-9,39.2,41.0,40.0,38.4,0.8,5,39.3,41.0,38.3,40.2,0.9
349,80 - 89,10-19,102.4,101.0,103.2,101.6,0.8,5,101.2,101.0,100.2,102.1,0.9
350,80 - 89,20-29,32.2,31.0,33.0,31.4,0.8,5,32.7,31.0,31.8,33.7,0.9
351,80 - 89,30-39,2.7,2.0,3.5,1.9,0.8,5,2.8,2.0,1.9,3.8,0.9
352,80 - 89,40-49,0.2,1.0,1.0,-0.5,0.8,5,1.3,1.0,0.4,2.3,0.9
353,80 - 89,50-89,-1.3,0.0,-0.5,-2.1,0.8,5,-1.3,0.0,-2.2,-0.3,0.9
354,90 - 99,1-9,7.8,10.0,8.6,7.1,0.8,5,7.1,10.0,6.2,8.1,0.9
355,90 - 99,10-19,11.9,10.0,12.7,11.1,0.8,5,12.6,10.0,11.7,13.6,0.9
356,90 - 99,20-29,2.8,6.0,3.5,2.0,0.8,5,1.4,6.0,0.5,2.4,0.9
357,90 - 99,30-39,1.5,1.0,2.3,0.7,0.8,5,2.2,1.0,1.2,3.1,0.9
358,90 - 99,40-49,-0.1,0.0,0.7,-0.8,0.8,5,0.1,0.0,-0.9,1.0,0.9
359,90 - 99,50-89,-0.3,0.0,0.4,-1.1,0.8,5,0.1,0.0,-0.9,1.0,0.9
360,0 - 9,1-9,4.3,4.0,5.0,3.6,0.7,6,4.4,4.0,3.6,5.2,0.8
361,0 - 9,10-19,1.5,0.0,2.2,0.8,0.7,6,2.2,0.0,1.4,3.0,0.8
362,0 - 9,20-29,-1.3,0.0,-0.6,-2.0,0.7,6,-1.7,0.0,-2.5,-0.9,0.8
363,0 - 9,30-39,0.0,0.0,0.7,-0.6,0.7,6,0.7,0.0,-0.0,1.5,0.8
364,0 - 9,40-49,-2.3,0.0,-1.6,-3.0,0.7,6,-2.8,0.0,-3.6,-2.0,0.8
365,0 - 9,50-89,0.3,0.0,1.0,-0.4,0.7,6,1.1,0.0,0.3,1.8,0.8
366,10 - 19,1-9,5.1,3.0,5.8,4.4,0.7,6,5.2,3.0,4.4,5.9,0.8
367,10 - 19,10-19,1.4,1.0,2.1,0.8,0.7,6,1.5,1.0,0.8,2.3,0.8
368,10 - 19,20-29,1.6,0.0,2.3,1.0,0.7,6,0.5,0.0,-0.3,1.3,0.8
369,10 - 19,30-39,2.1,0.0,2.8,1.4,0.7,6,2.5,0.0,1.7,3.3,0.8
370,10 - 19,40-49,-0.4,0.0,0.3,-1.0,0.7,6,0.8,0.0,0.0,1.6,0.8
371,10 - 19,50-89,2.0,0.0,2.7,1.4,0.7,6,4.2,0.0,3.5,5.0,0.8
372,20 - 29,1-9,7.5,11.0,8.1,6.8,0.7,6,8.9,11.0,8.1,9.7,0.8
373,20 - 29,10-19,6.4,5.0,7.1,5.7,0.7,6,6.6,5.0,5.8,7.4,0.8
374,20 - 29,20-29,3.1,2.0,3.7,2.4,0.7,6,3.2,2.0,2.4,4.0,0.8
375,20 - 29,30-39,-0.5,1.0,0.1,-1.2,0.7,6,-1.5,1.0,-2.3,-0.7,0.8
376,20 - 29,40-49,-0.8,0.0,-0.2,-1.5,0.7,6,-1.2,0.0,-2.0,-0.5,0.8
377,20 - 29,50-89,0.3,0.0,1.0,-0.4,0.7,6,0.1,0.0,-0.7,0.9,0.8
378,30 - 39,1-9,11.5,11.0,12.2,10.8,0.7,6,12.2,11.0,11.4,13.0,0.8
379,30 - 39,10-19,20.1,20.0,20.7,19.4,0.7,6,19.1,20.0,18.4,19.9,0.8
380,30 - 39,20-29,10.1,9.0,10.8,9.4,0.7,6,10.3,9.0,9.5,11.0,0.8
381,30 - 39,30-39,0.3,2.0,1.0,-0.4,0.7,6,1.7,2.0,0.9,2.5,0.8
382,30 - 39,40-49,-1.1,0.0,-0.4,-1.7,0.7,6,-1.1,0.0,-1.9,-0.3,0.8
383,30 - 39,50-89,2.1,1.0,2.8,1.4,0.7,6,2.1,1.0,1.3,2.9,0.8
384,40 - 49,1-9,28.3,27.0,29.0,27.6,0.7,6,29.4,27.0,28.6,30.2,0.8
385,40 - 49,10-19,54.3,55.0,55.0,53.7,0.7,6,52.2,55.0,51.4,53.0,0.8
386,40 - 49,20-29,26.1,26.0,26.8,25.5,0.7,6,27.4,26.0,26.6,28.1,0.8
387,40 - 49,30-39,-0.3,3.0,0.3,-1.0,0.7,6,-1.0,3.0,-1.7,-0.2,0.8
388,40 - 49,40-49,-1.4,0.0,-0.7,-2.1,0.7,6,-2.3,0.0,-3.1,-1.5,0.8
389,40 - 49,50-89,-0.5,1.0,0.2,-1.1,0.7,6,-1.1,1.0,-1.9,-0.3,0.8
390,50 - 59,1-9,29.3,32.0,30.0,28.6,0.7,6,30.3,32.0,29.5,31.1,0.8
391,50 - 59,10-19,81.6,80.0,82.2,80.9,0.7,6,81.1,80.0,80.3,81.9,0.8
392,50 - 59,20-29,32.8,33.0,33.5,32.1,0.7,6,34.5,33.0,33.7,35.3,0.8
393,50 - 59,30-39,7.8,10.0,8.5,7.1,0.7,6,9.4,10.0,8.6,10.2,0.8
394,50 - 59,40-49,4.3,3.0,5.0,3.6,0.7,6,3.9,3.0,3.2,4.7,0.8
395,50 - 59,50-89,-2.6,0.0,-1.9,-3.2,0.7,6,-2.6,0.0,-3.4,-1.8,0.8
396,60 - 69,1-9,37.8,36.0,38.5,37.2,0.7,6,38.1,36.0,37.3,38.8,0.8
397,60 - 69,10-19,88.6,89.0,89.2,87.9,0.7,6,88.2,89.0,87.4,89.0,0.8
398,60 - 69,20-29,61.7,58.0,62.4,61.0,0.7,6,62.3,58.0,61.5,63.0,0.8
399,60 - 69,30-39,16.0,15.0,16.6,15.3,0.7,6,16.3,15.0,15.5,17.0,0.8
400,60 - 69,40-49,3.8,2.0,4.5,3.1,0.7,6,4.5,2.0,3.7,5.3,0.8
401,60 - 69,50-89,1.8,2.0,2.5,1.1,0.7,6,1.3,2.0,0.5,2.1,0.8
402,70 - 79,1-9,43.9,50.0,44.5,43.2,0.7,6,43.6,50.0,42.9,44.4,0.8
403,70 - 79,10-19,147.0,145.0,147.7,146.4,0.7,6,147.1,145.0,146.3,147.9,0.8
404,70 - 79,20-29,43.4,46.0,44.1,42.7,0.7,6,43.8,46.0,43.0,44.6,0.8
405,70 - 79,30-39,12.5,12.0,13.2,11.8,0.7,6,12.7,12.0,12.0,13.5,0.8
406,70 - 79,40-49,2.3,1.0,3.0,1.7,0.7,6,2.4,1.0,1.6,3.2,0.8
407,70 - 79,50-89,1.6,1.0,2.3,0.9,0.7,6,1.3,1.0,0.5,2.1,0.8
408,80 - 89,1-9,39.5,41.0,40.1,38.8,0.7,6,39.2,41.0,38.4,40.0,0.8
409,80 - 89,10-19,102.4,101.0,103.1,101.7,0.7,6,102.4,101.0,101.6,103.2,0.8
410,80 - 89,20-29,32.5,31.0,33.2,31.8,0.7,6,32.2,31.0,31.4,33.0,0.8
411,80 - 89,30-39,2.2,2.0,2.9,1.5,0.7,6,2.7,2.0,1.9,3.5,0.8
412,80 - 89,40-49,0.0,1.0,0.7,-0.6,0.7,6,0.2,1.0,-0.5,1.0,0.8
413,80 - 89,50-89,-1.4,0.0,-0.8,-2.1,0.7,6,-1.3,0.0,-2.1,-0.5,0.8
414,90 - 99,1-9,8.7,10.0,9.3,8.0,0.7,6,7.8,10.0,7.1,8.6,0.8
415,90 - 99,10-19,11.2,10.0,11.9,10.5,0.7,6,11.9,10.0,11.1,12.7,0.8
416,90 - 99,20-29,3.4,6.0,4.1,2.7,0.7,6,2.8,6.0,2.0,3.5,0.8
417,90 - 99,30-39,0.8,1.0,1.5,0.1,0.7,6,1.5,1.0,0.7,2.3,0.8
418,90 - 99,40-49,-0.4,0.0,0.2,-1.1,0.7,6,-0.1,0.0,-0.8,0.7,0.8
419,90 - 99,50-89,-0.1,0.0,0.6,-0.8,0.7,6,-0.3,0.0,-1.1,0.4,0.8
