,age,num_medications,noisy_count,true_count,plus_error,minus_error,error,nth_remeasure,noisy_count_prev,true_count_prev,minus_error_prev,plus_error_prev,error_prev
265,40 - 49,10-19,48.2,47.0,49.2,47.3,0.9,4,48.6,47.0,47.4,49.8,1.2
266,40 - 49,20-29,16.0,17.0,16.9,15.0,0.9,4,15.7,17.0,14.5,16.9,1.2
267,40 - 49,30-39,-2.5,2.0,-1.6,-3.4,0.9,4,-0.0,2.0,-1.2,1.2,1.2
268,40 - 49,40-49,2.7,1.0,3.6,1.7,0.9,4,3.4,1.0,2.3,4.6,1.2
269,40 - 49,50-89,-1.3,0.0,-0.3,-2.2,0.9,4,-1.5,0.0,-2.6,-0.3,1.2
270,50 - 59,1-9,31.4,31.0,32.3,30.4,0.9,4,32.1,31.0,31.0,33.3,1.2
271,50 - 59,10-19,93.2,95.0,94.2,92.3,0.9,4,93.3,95.0,92.1,94.5,1.2
272,50 - 59,20-29,32.3,31.0,33.3,31.4,0.9,4,28.4,31.0,27.3,29.6,1.2
273,50 - 59,30-39,4.4,7.0,5.3,3.4,0.9,4,4.9,7.0,3.7,6.1,1.2
274,50 - 59,40-49,1.8,4.0,2.7,0.8,0.9,4,1.5,4.0,0.3,2.7,1.2
275,50 - 59,50-89,3.2,1.0,4.1,2.2,0.9,4,0.5,1.0,-0.7,1.7,1.2
276,60 - 69,1-9,23.8,28.0,24.8,22.9,0.9,4,21.4,28.0,20.3,22.6,1.2
277,60 - 69,10-19,110.2,107.0,111.1,109.3,0.9,4,111.8,107.0,110.6,113.0,1.2
278,60 - 69,20-29,42.3,44.0,43.2,41.3,0.9,4,43.3,44.0,42.1,44.4,1.2
279,60 - 69,30-39,15.6,17.0,16.5,14.6,0.9,4,16.6,17.0,15.4,17.8,1.2
280,60 - 69,40-49,3.3,4.0,4.3,2.4,0.9,4,3.0,4.0,1.8,4.2,1.2
281,60 - 69,50-89,3.3,3.0,4.3,2.4,0.9,4,2.8,3.0,1.6,4.0,1.2
282,70 - 79,1-9,48.1,50.0,49.1,47.2,0.9,4,48.3,50.0,47.1,49.5,1.2
283,70 - 79,10-19,136.2,138.0,137.1,135.2,0.9,4,136.2,138.0,135.0,137.3,1.2
284,70 - 79,20-29,61.6,62.0,62.6,60.7,0.9,4,61.5,62.0,60.4,62.7,1.2
285,70 - 79,30-39,22.7,23.0,23.6,21.7,0.9,4,24.2,23.0,23.0,25.4,1.2
286,70 - 79,40-49,5.6,2.0,6.6,4.7,0.9,4,6.5,2.0,5.3,7.6,1.2
287,70 - 79,50-89,5.6,2.0,6.5,4.7,0.9,4,6.1,2.0,4.9,7.3,1.2
288,80 - 89,1-9,25.7,26.0,26.6,24.7,0.9,4,25.7,26.0,24.6,26.9,1.2
289,80 - 89,10-19,109.1,110.0,110.0,108.1,0.9,4,108.4,110.0,107.3,109.6,1.2
290,80 - 89,20-29,35.1,36.0,36.0,34.1,0.9,4,34.9,36.0,33.7,36.0,1.2
291,80 - 89,30-39,6.9,8.0,7.8,5.9,0.9,4,6.3,8.0,5.1,7.5,1.2
292,80 - 89,40-49,1.4,1.0,2.4,0.5,0.9,4,-0.3,1.0,-1.4,0.9,1.2
293,80 - 89,50-89,-1.6,0.0,-0.7,-2.5,0.9,4,-2.1,0.0,-3.3,-0.9,1.2
294,90 - 99,1-9,3.6,4.0,4.6,2.7,0.9,4,4.0,4.0,2.8,5.2,1.2
295,90 - 99,10-19,18.7,16.0,19.6,17.7,0.9,4,18.7,16.0,17.6,19.9,1.2
296,90 - 99,20-29,6.5,3.0,7.5,5.6,0.9,4,7.4,3.0,6.2,8.5,1.2
297,90 - 99,30-39,0.4,0.0,1.4,-0.5,0.9,4,-1.8,0.0,-2.9,-0.6,1.2
298,90 - 99,40-49,0.7,0.0,1.6,-0.3,0.9,4,1.8,0.0,0.6,3.0,1.2
299,90 - 99,50-89,-1.0,0.0,-0.0,-1.9,0.9,4,-2.2,0.0,-3.3,-1.0,1.2
300,0 - 9,1-9,0.8,4.0,1.6,0.0,0.8,5,1.0,4.0,0.1,2.0,0.9
301,0 - 9,10-19,0.8,0.0,1.6,-0.0,0.8,5,1.5,0.0,0.6,2.4,0.9
302,0 - 9,20-29,-0.6,0.0,0.2,-1.3,0.8,5,-1.3,0.0,-2.3,-0.4,0.9
303,0 - 9,30-39,-0.4,0.0,0.4,-1.2,0.8,5,-0.2,0.0,-1.1,0.8,0.9
304,0 - 9,40-49,-1.8,0.0,-1.0,-2.6,0.8,5,-2.1,0.0,-3.1,-1.2,0.9
305,0 - 9,50-89,-2.7,0.0,-1.9,-3.5,0.8,5,-2.1,0.0,-3.1,-1.2,0.9
306,10 - 19,1-9,-1.6,1.0,-0.8,-2.4,0.8,5,-3.1,1.0,-4.0,-2.1,0.9
307,10 - 19,10-19,2.2,1.0,2.9,1.4,0.8,5,2.6,1.0,1.7,3.6,0.9
308,10 - 19,20-29,-3.4,0.0,-2.6,-4.1,0.8,5,-3.4,0.0,-4.4,-2.5,0.9
309,10 - 19,30-39,0.7,0.0,1.5,-0.1,0.8,5,-0.4,0.0,-1.3,0.6,0.9
310,10 - 19,40-49,2.0,0.0,2.7,1.2,0.8,5,2.5,0.0,1.6,3.4,0.9
311,10 - 19,50-89,-1.6,0.0,-0.8,-2.4,0.8,5,-2.1,0.0,-3.0,-1.2,0.9
312,20 - 29,1-9,11.6,10.0,12.4,10.8,0.8,5,11.7,10.0,10.7,12.6,0.9
313,20 - 29,10-19,5.7,6.0,6.5,5.0,0.8,5,6.2,6.0,5.3,7.2,0.9
314,20 - 29,20-29,1.6,2.0,2.4,0.9,0.8,5,1.3,2.0,0.3,2.2,0.9
315,20 - 29,30-39,-2.0,0.0,-1.2,-2.8,0.8,5,-2.3,0.0,-3.2,-1.4,0.9
316,20 - 29,40-49,0.9,0.0,1.7,0.1,0.8,5,1.2,0.0,0.3,2.1,0.9
317,20 - 29,50-89,0.1,0.0,0.9,-0.7,0.8,5,-0.1,0.0,-1.1,0.8,0.9
318,30 - 39,1-9,8.8,7.0,9.6,8.1,0.8,5,9.4,7.0,8.5,10.4,0.9
319,30 - 39,10-19,16.9,16.0,17.7,16.1,0.8,5,16.4,16.0,15.5,17.3,0.9
320,30 - 39,20-29,6.5,4.0,7.3,5.7,0.8,5,6.2,4.0,5.3,7.2,0.9
321,30 - 39,30-39,1.8,0.0,2.6,1.0,0.8,5,2.1,0.0,1.1,3.0,0.9
322,30 - 39,40-49,1.5,0.0,2.3,0.7,0.8,5,1.8,0.0,0.8,2.7,0.9
323,30 - 39,50-89,-0.8,1.0,-0.0,-1.6,0.8,5,-0.1,1.0,-1.1,0.8,0.9
324,40 - 49,1-9,30.4,28.0,31.2,29.6,0.8,5,30.2,28.0,29.3,31.1,0.9
325,40 - 49,10-19,48.0,47.0,48.8,47.2,0.8,5,48.2,47.0,47.3,49.2,0.9
326,40 - 49,20-29,16.6,17.0,17.4,15.8,0.8,5,16.0,17.0,15.0,16.9,0.9
327,40 - 49,30-39,-4.3,2.0,-3.6,-5.1,0.8,5,-2.5,2.0,-3.4,-1.6,0.9
328,40 - 49,40-49,1.8,1.0,2.6,1.0,0.8,5,2.7,1.0,1.7,3.6,0.9
329,40 - 49,50-89,0.3,0.0,1.1,-0.5,0.8,5,-1.3,0.0,-2.2,-0.3,0.9
330,50 - 59,1-9,29.9,31.0,30.7,29.1,0.8,5,31.4,31.0,30.4,32.3,0.9
331,50 - 59,10-19,93.3,95.0,94.1,92.5,0.8,5,93.2,95.0,92.3,94.2,0.9
332,50 - 59,20-29,32.1,31.0,32.9,31.3,0.8,5,32.3,31.0,31.4,33.3,0.9
333,50 - 59,30-39,4.7,7.0,5.5,3.9,0.8,5,4.4,7.0,3.4,5.3,0.9
334,50 - 59,40-49,2.2,4.0,3.0,1.4,0.8,5,1.8,4.0,0.8,2.7,0.9
335,50 - 59,50-89,3.2,1.0,4.0,2.4,0.8,5,3.2,1.0,2.2,4.1,0.9
336,60 - 69,1-9,24.4,28.0,25.2,23.6,0.8,5,23.8,28.0,22.9,24.8,0.9
337,60 - 69,10-19,109.3,107.0,110.1,108.5,0.8,5,110.2,107.0,109.3,111.1,0.9
338,60 - 69,20-29,43.0,44.0,43.8,42.3,0.8,5,42.3,44.0,41.3,43.2,0.9
339,60 - 69,30-39,15.9,17.0,16.6,15.1,0.8,5,15.6,17.0,14.6,16.5,0.9
340,60 - 69,40-49,2.5,4.0,3.3,1.7,0.8,5,3.3,4.0,2.4,4.3,0.9
341,60 - 69,50-89,2.0,3.0,2.8,1.2,0.8,5,3.3,3.0,2.4,4.3,0.9
342,70 - 79,1-9,49.4,50.0,50.2,48.6,0.8,5,48.1,50.0,47.2,49.1,0.9
343,70 - 79,10-19,136.6,138.0,137.4,135.8,0.8,5,136.2,138.0,135.2,137.1,0.9
344,70 - 79,20-29,61.8,62.0,62.6,61.0,0.8,5,61.6,62.0,60.7,62.6,0.9
345,70 - 79,30-39,22.5,23.0,23.3,21.7,0.8,5,22.7,23.0,21.7,23.6,0.9
346,70 - 79,40-49,5.2,2.0,6.0,4.4,0.8,5,5.6,2.0,4.7,6.6,0.9
347,70 - 79,50-89,5.4,2.0,6.2,4.6,0.8,5,5.6,2.0,4.7,6.5,0.9
348,80 - 89,1-9,26.3,26.0,27.1,25.5,0.8,5,25.7,26.0,24.7,26.6,0.9
349,80 - 89,10-19,109.6,110.0,110.4,108.8,0.8,5,109.1,110.0,108.1,110.0,0.9
350,80 - 89,20-29,33.9,36.0,34.7,33.1,0.8,5,35.1,36.0,34.1,36.0,0.9
351,80 - 89,30-39,7.1,8.0,7.9,6.4,0.8,5,6.9,8.0,5.9,7.8,0.9
352,80 - 89,40-49,0.8,1.0,1.6,0.1,0.8,5,1.4,1.0,0.5,2.4,0.9
353,80 - 89,50-89,-1.9,0.0,-1.1,-2.6,0.8,5,-1.6,0.0,-2.5,-0.7,0.9
354,90 - 99,1-9,1.6,4.0,2.3,0.8,0.8,5,3.6,4.0,2.7,4.6,0.9
355,90 - 99,10-19,18.4,16.0,19.2,17.6,0.8,5,18.7,16.0,17.7,19.6,0.9
356,90 - 99,20-29,5.8,3.0,6.6,5.0,0.8,5,6.5,3.0,5.6,7.5,0.9
357,90 - 99,30-39,-0.1,0.0,0.7,-0.8,0.8,5,0.4,0.0,-0.5,1.4,0.9
358,90 - 99,40-49,-1.4,0.0,-0.6,-2.2,0.8,5,0.7,0.0,-0.3,1.6,0.9
359,90 - 99,50-89,-0.9,0.0,-0.1,-1.7,0.8,5,-1.0,0.0,-1.9,-0.0,0.9
360,0 - 9,1-9,1.0,4.0,1.7,0.3,0.7,6,0.8,4.0,0.0,1.6,0.8
361,0 - 9,10-19,1.0,0.0,1.6,0.3,0.7,6,0.8,0.0,-0.0,1.6,0.8
362,0 - 9,20-29,1.2,0.0,1.9,0.6,0.7,6,-0.6,0.0,-1.3,0.2,0.8
363,0 - 9,30-39,-0.1,0.0,0.6,-0.8,0.7,6,-0.4,0.0,-1.2,0.4,0.8
364,0 - 9,40-49,-1.4,0.0,-0.7,-2.1,0.7,6,-1.8,0.0,-2.6,-1.0,0.8
365,0 - 9,50-89,-2.2,0.0,-1.6,-2.9,0.7,6,-2.7,0.0,-3.5,-1.9,0.8
366,10 - 19,1-9,-1.1,1.0,-0.4,-1.8,0.7,6,-1.6,1.0,-2.4,-0.8,0.8
367,10 - 19,10-19,2.4,1.0,3.0,1.7,0.7,6,2.2,1.0,1.4,2.9,0.8
368,10 - 19,20-29,-4.0,0.0,-3.4,-4.7,0.7,6,-3.4,0.0,-4.1,-2.6,0.8
369,10 - 19,30-39,0.9,0.0,1.5,0.2,0.7,6,0.7,0.0,-0.1,1.5,0.8
370,10 - 19,40-49,0.5,0.0,1.1,-0.2,0.7,6,2.0,0.0,1.2,2.7,0.8
371,10 - 19,50-89,-2.2,0.0,-1.5,-2.8,0.7,6,-1.6,0.0,-2.4,-0.8,0.8
372,20 - 29,1-9,11.2,10.0,11.8,10.5,0.7,6,11.6,10.0,10.8,12.4,0.8
373,20 - 29,10-19,5.0,6.0,5.7,4.3,0.7,6,5.7,6.0,5.0,6.5,0.8
374,20 - 29,20-29,2.3,2.0,2.9,1.6,0.7,6,1.6,2.0,0.9,2.4,0.8
375,20 - 29,30-39,-2.5,0.0,-1.8,-3.2,0.7,6,-2.0,0.0,-2.8,-1.2,0.8
376,20 - 29,40-49,0.3,0.0,1.0,-0.4,0.7,6,0.9,0.0,0.1,1.7,0.8
377,20 - 29,50-89,-0.4,0.0,0.3,-1.1,0.7,6,0.1,0.0,-0.7,0.9,0.8
378,30 - 39,1-9,8.1,7.0,8.8,7.5,0.7,6,8.8,7.0,8.1,9.6,0.8
379,30 - 39,10-19,17.2,16.0,17.8,16.5,0.7,6,16.9,16.0,16.1,17.7,0.8
380,30 - 39,20-29,5.9,4.0,6.6,5.2,0.7,6,6.5,4.0,5.7,7.3,0.8
381,30 - 39,30-39,1.7,0.0,2.3,1.0,0.7,6,1.8,0.0,1.0,2.6,0.8
382,30 - 39,40-49,1.3,0.0,2.0,0.7,0.7,6,1.5,0.0,0.7,2.3,0.8
383,30 - 39,50-89,-0.5,1.0,0.1,-1.2,0.7,6,-0.8,1.0,-1.6,-0.0,0.8
384,40 - 49,1-9,31.3,28.0,32.0,30.7,0.7,6,30.4,28.0,29.6,31.2,0.8
385,40 - 49,10-19,48.0,47.0,48.6,47.3,0.7,6,48.0,47.0,47.2,48.8,0.8
386,40 - 49,20-29,16.5,17.0,17.1,15.8,0.7,6,16.6,17.0,15.8,17.4,0.8
387,40 - 49,30-39,-3.5,2.0,-2.9,-4.2,0.7,6,-4.3,2.0,-5.1,-3.6,0.8
388,40 - 49,40-49,1.8,1.0,2.5,1.1,0.7,6,1.8,1.0,1.0,2.6,0.8
389,40 - 49,50-89,0.2,0.0,0.9,-0.4,0.7,6,0.3,0.0,-0.5,1.1,0.8
390,50 - 59,1-9,30.7,31.0,31.4,30.0,0.7,6,29.9,31.0,29.1,30.7,0.8
391,50 - 59,10-19,94.0,95.0,94.7,93.3,0.7,6,93.3,95.0,92.5,94.1,0.8
392,50 - 59,20-29,33.5,31.0,34.2,32.8,0.7,6,32.1,31.0,31.3,32.9,0.8
393,50 - 59,30-39,5.3,7.0,6.0,4.6,0.7,6,4.7,7.0,3.9,5.5,0.8
394,50 - 59,40-49,1.4,4.0,2.1,0.7,0.7,6,2.2,4.0,1.4,3.0,0.8
395,50 - 59,50-89,2.0,1.0,2.7,1.3,0.7,6,3.2,1.0,2.4,4.0,0.8
396,60 - 69,1-9,24.5,28.0,25.1,23.8,0.7,6,24.4,28.0,23.6,25.2,0.8
397,60 - 69,10-19,109.1,107.0,109.8,108.4,0.7,6,109.3,107.0,108.5,110.1,0.8
398,60 - 69,20-29,42.9,44.0,43.6,42.2,0.7,6,43.0,44.0,42.3,43.8,0.8
399,60 - 69,30-39,16.4,17.0,17.1,15.7,0.7,6,15.9,17.0,15.1,16.6,0.8
400,60 - 69,40-49,3.1,4.0,3.8,2.5,0.7,6,2.5,4.0,1.7,3.3,0.8
401,60 - 69,50-89,2.1,3.0,2.8,1.4,0.7,6,2.0,3.0,1.2,2.8,0.8
402,70 - 79,1-9,49.8,50.0,50.5,49.1,0.7,6,49.4,50.0,48.6,50.2,0.8
403,70 - 79,10-19,136.9,138.0,137.6,136.2,0.7,6,136.6,138.0,135.8,137.4,0.8
404,70 - 79,20-29,61.6,62.0,62.3,61.0,0.7,6,61.8,62.0,61.0,62.6,0.8
405,70 - 79,30-39,21.8,23.0,22.5,21.1,0.7,6,22.5,23.0,21.7,23.3,0.8
406,70 - 79,40-49,3.8,2.0,4.5,3.1,0.7,6,5.2,2.0,4.4,6.0,0.8
407,70 - 79,50-89,4.8,2.0,5.5,4.1,0.7,6,5.4,2.0,4.6,6.2,0.8
408,80 - 89,1-9,26.1,26.0,26.8,25.4,0.7,6,26.3,26.0,25.5,27.1,0.8
409,80 - 89,10-19,109.4,110.0,110.0,108.7,0.7,6,109.6,110.0,108.8,110.4,0.8
410,80 - 89,20-29,33.8,36.0,34.4,33.1,0.7,6,33.9,36.0,33.1,34.7,0.8
411,80 - 89,30-39,7.9,8.0,8.5,7.2,0.7,6,7.1,8.0,6.4,7.9,0.8
412,80 - 89,40-49,0.3,1.0,0.9,-0.4,0.7,6,0.8,1.0,0.1,1.6,0.8
413,80 - 89,50-89,-2.0,0.0,-1.3,-2.6,0.7,6,-1.9,0.0,-2.6,-1.1,0.8
414,90 - 99,1-9,1.6,4.0,2.3,0.9,0.7,6,1.6,4.0,0.8,2.3,0.8
415,90 - 99,10-19,19.0,16.0,19.7,18.3,0.7,6,18.4,16.0,17.6,19.2,0.8
416,90 - 99,20-29,5.3,3.0,6.0,4.6,0.7,6,5.8,3.0,5.0,6.6,0.8
417,90 - 99,30-39,0.2,0.0,0.9,-0.5,0.7,6,-0.1,0.0,-0.8,0.7,0.8
418,90 - 99,40-49,-1.5,0.0,-0.8,-2.2,0.7,6,-1.4,0.0,-2.2,-0.6,0.8
419,90 - 99,50-89,0.4,0.0,1.1,-0.2,0.7,6,-0.9,0.0,-1.7,-0.1,0.8
