,age,num_medications,noisy_count,true_count,plus_error,minus_error,error,nth_remeasure,noisy_count_prev,true_count_prev,minus_error_prev,plus_error_prev,error_prev
267,40 - 49,30-39,1.3,2.0,2.2,0.3,0.9,4,1.4,2.0,0.2,2.6,1.2
268,40 - 49,40-49,2.7,1.0,3.6,1.7,0.9,4,1.0,1.0,-0.1,2.2,1.2
269,40 - 49,50-89,4.6,0.0,5.5,3.6,0.9,4,5.8,0.0,4.7,7.0,1.2
270,50 - 59,1-9,34.5,31.0,35.4,33.5,0.9,4,32.8,31.0,31.6,34.0,1.2
271,50 - 59,10-19,97.4,95.0,98.3,96.4,0.9,4,97.5,95.0,96.3,98.7,1.2
272,50 - 59,20-29,30.9,31.0,31.8,30.0,0.9,4,30.9,31.0,29.7,32.0,1.2
273,50 - 59,30-39,6.9,7.0,7.9,6.0,0.9,4,6.3,7.0,5.1,7.5,1.2
274,50 - 59,40-49,4.6,4.0,5.6,3.7,0.9,4,4.8,4.0,3.6,6.0,1.2
275,50 - 59,50-89,1.7,1.0,2.7,0.8,0.9,4,1.4,1.0,0.2,2.6,1.2
276,60 - 69,1-9,24.6,28.0,25.5,23.6,0.9,4,25.3,28.0,24.1,26.5,1.2
277,60 - 69,10-19,106.2,107.0,107.2,105.3,0.9,4,105.8,107.0,104.7,107.0,1.2
278,60 - 69,20-29,43.1,44.0,44.0,42.1,0.9,4,42.8,44.0,41.6,44.0,1.2
279,60 - 69,30-39,19.8,17.0,20.7,18.8,0.9,4,20.6,17.0,19.4,21.7,1.2
280,60 - 69,40-49,1.6,4.0,2.5,0.6,0.9,4,2.1,4.0,1.0,3.3,1.2
281,60 - 69,50-89,5.0,3.0,5.9,4.1,0.9,4,3.8,3.0,2.6,5.0,1.2
282,70 - 79,1-9,52.4,50.0,53.4,51.5,0.9,4,50.8,50.0,49.6,51.9,1.2
283,70 - 79,10-19,138.8,138.0,139.7,137.9,0.9,4,139.4,138.0,138.2,140.5,1.2
284,70 - 79,20-29,63.1,62.0,64.1,62.2,0.9,4,63.9,62.0,62.7,65.1,1.2
285,70 - 79,30-39,25.5,23.0,26.5,24.6,0.9,4,24.4,23.0,23.2,25.6,1.2
286,70 - 79,40-49,3.1,2.0,4.1,2.2,0.9,4,1.3,2.0,0.1,2.5,1.2
287,70 - 79,50-89,2.5,2.0,3.5,1.6,0.9,4,2.2,2.0,1.0,3.4,1.2
288,80 - 89,1-9,23.0,26.0,24.0,22.1,0.9,4,23.2,26.0,22.0,24.3,1.2
289,80 - 89,10-19,110.2,110.0,111.1,109.2,0.9,4,109.2,110.0,108.0,110.3,1.2
290,80 - 89,20-29,35.0,36.0,35.9,34.0,0.9,4,34.5,36.0,33.3,35.7,1.2
291,80 - 89,30-39,9.0,8.0,10.0,8.1,0.9,4,9.7,8.0,8.6,10.9,1.2
292,80 - 89,40-49,1.9,1.0,2.8,0.9,0.9,4,1.9,1.0,0.7,3.1,1.2
293,80 - 89,50-89,0.4,0.0,1.3,-0.6,0.9,4,1.7,0.0,0.6,2.9,1.2
294,90 - 99,1-9,1.4,4.0,2.3,0.4,0.9,4,0.5,4.0,-0.7,1.6,1.2
295,90 - 99,10-19,17.4,16.0,18.3,16.4,0.9,4,19.0,16.0,17.8,20.2,1.2
296,90 - 99,20-29,2.4,3.0,3.4,1.5,0.9,4,3.0,3.0,1.8,4.2,1.2
297,90 - 99,30-39,0.0,0.0,0.9,-0.9,0.9,4,0.5,0.0,-0.7,1.6,1.2
298,90 - 99,40-49,0.7,0.0,1.7,-0.2,0.9,4,0.9,0.0,-0.2,2.1,1.2
299,90 - 99,50-89,-1.7,0.0,-0.8,-2.7,0.9,4,-1.5,0.0,-2.7,-0.3,1.2
300,0 - 9,1-9,2.1,4.0,2.9,1.4,0.8,5,0.8,4.0,-0.2,1.7,0.9
301,0 - 9,10-19,-4.5,0.0,-3.7,-5.2,0.8,5,-4.4,0.0,-5.3,-3.4,0.9
302,0 - 9,20-29,-0.2,0.0,0.6,-0.9,0.8,5,-0.2,0.0,-1.2,0.7,0.9
303,0 - 9,30-39,1.4,0.0,2.2,0.7,0.8,5,-0.0,0.0,-1.0,0.9,0.9
304,0 - 9,40-49,-1.2,0.0,-0.4,-2.0,0.8,5,-0.6,0.0,-1.6,0.3,0.9
305,0 - 9,50-89,-1.1,0.0,-0.3,-1.9,0.8,5,-1.7,0.0,-2.6,-0.7,0.9
306,10 - 19,1-9,4.5,1.0,5.3,3.7,0.8,5,2.0,1.0,1.0,2.9,0.9
307,10 - 19,10-19,3.8,1.0,4.6,3.1,0.8,5,4.7,1.0,3.7,5.6,0.9
308,10 - 19,20-29,2.3,0.0,3.1,1.5,0.8,5,2.5,0.0,1.6,3.5,0.9
309,10 - 19,30-39,0.6,0.0,1.4,-0.2,0.8,5,-0.8,0.0,-1.7,0.2,0.9
310,10 - 19,40-49,1.9,0.0,2.6,1.1,0.8,5,2.0,0.0,1.1,3.0,0.9
311,10 - 19,50-89,3.1,0.0,3.8,2.3,0.8,5,2.8,0.0,1.8,3.7,0.9
312,20 - 29,1-9,7.8,10.0,8.6,7.0,0.8,5,9.1,10.0,8.1,10.0,0.9
313,20 - 29,10-19,7.0,6.0,7.8,6.2,0.8,5,7.4,6.0,6.5,8.4,0.9
314,20 - 29,20-29,2.0,2.0,2.8,1.2,0.8,5,0.9,2.0,-0.0,1.9,0.9
315,20 - 29,30-39,-2.4,0.0,-1.6,-3.2,0.8,5,-2.9,0.0,-3.8,-1.9,0.9
316,20 - 29,40-49,-0.3,0.0,0.5,-1.1,0.8,5,-0.3,0.0,-1.2,0.7,0.9
317,20 - 29,50-89,-1.1,0.0,-0.3,-1.8,0.8,5,-0.9,0.0,-1.9,-0.0,0.9
318,30 - 39,1-9,9.7,7.0,10.5,8.9,0.8,5,10.0,7.0,9.0,10.9,0.9
319,30 - 39,10-19,15.8,16.0,16.6,15.0,0.8,5,15.9,16.0,15.0,16.9,0.9
320,30 - 39,20-29,2.6,4.0,3.4,1.9,0.8,5,1.4,4.0,0.5,2.4,0.9
321,30 - 39,30-39,-3.8,0.0,-3.0,-4.6,0.8,5,-2.9,0.0,-3.8,-2.0,0.9
322,30 - 39,40-49,0.4,0.0,1.2,-0.4,0.8,5,-0.4,0.0,-1.3,0.5,0.9
323,30 - 39,50-89,-0.8,1.0,-0.0,-1.6,0.8,5,-0.1,1.0,-1.0,0.9,0.9
324,40 - 49,1-9,24.9,28.0,25.7,24.1,0.8,5,24.4,28.0,23.4,25.3,0.9
325,40 - 49,10-19,48.8,47.0,49.6,48.0,0.8,5,48.7,47.0,47.8,49.7,0.9
326,40 - 49,20-29,16.7,17.0,17.5,15.9,0.8,5,16.7,17.0,15.7,17.6,0.9
327,40 - 49,30-39,0.7,2.0,1.5,-0.0,0.8,5,1.3,2.0,0.3,2.2,0.9
328,40 - 49,40-49,3.6,1.0,4.4,2.8,0.8,5,2.7,1.0,1.7,3.6,0.9
329,40 - 49,50-89,4.0,0.0,4.8,3.2,0.8,5,4.6,0.0,3.6,5.5,0.9
330,50 - 59,1-9,34.0,31.0,34.8,33.2,0.8,5,34.5,31.0,33.5,35.4,0.9
331,50 - 59,10-19,96.5,95.0,97.3,95.7,0.8,5,97.4,95.0,96.4,98.3,0.9
332,50 - 59,20-29,30.8,31.0,31.6,30.0,0.8,5,30.9,31.0,30.0,31.8,0.9
333,50 - 59,30-39,7.1,7.0,7.8,6.3,0.8,5,6.9,7.0,6.0,7.9,0.9
334,50 - 59,40-49,4.7,4.0,5.4,3.9,0.8,5,4.6,4.0,3.7,5.6,0.9
335,50 - 59,50-89,0.7,1.0,1.5,-0.0,0.8,5,1.7,1.0,0.8,2.7,0.9
336,60 - 69,1-9,25.1,28.0,25.9,24.3,0.8,5,24.6,28.0,23.6,25.5,0.9
337,60 - 69,10-19,106.4,107.0,107.2,105.6,0.8,5,106.2,107.0,105.3,107.2,0.9
338,60 - 69,20-29,43.9,44.0,44.7,43.1,0.8,5,43.1,44.0,42.1,44.0,0.9
339,60 - 69,30-39,19.4,17.0,20.2,18.6,0.8,5,19.8,17.0,18.8,20.7,0.9
340,60 - 69,40-49,2.5,4.0,3.3,1.7,0.8,5,1.6,4.0,0.6,2.5,0.9
341,60 - 69,50-89,4.5,3.0,5.3,3.7,0.8,5,5.0,3.0,4.1,5.9,0.9
342,70 - 79,1-9,51.7,50.0,52.5,50.9,0.8,5,52.4,50.0,51.5,53.4,0.9
343,70 - 79,10-19,137.0,138.0,137.8,136.2,0.8,5,138.8,138.0,137.9,139.7,0.9
344,70 - 79,20-29,62.8,62.0,63.5,62.0,0.8,5,63.1,62.0,62.2,64.1,0.9
345,70 - 79,30-39,25.3,23.0,26.1,24.5,0.8,5,25.5,23.0,24.6,26.5,0.9
346,70 - 79,40-49,3.6,2.0,4.4,2.8,0.8,5,3.1,2.0,2.2,4.1,0.9
347,70 - 79,50-89,2.0,2.0,2.8,1.2,0.8,5,2.5,2.0,1.6,3.5,0.9
348,80 - 89,1-9,23.9,26.0,24.7,23.1,0.8,5,23.0,26.0,22.1,24.0,0.9
349,80 - 89,10-19,110.4,110.0,111.2,109.6,0.8,5,110.2,110.0,109.2,111.1,0.9
350,80 - 89,20-29,36.6,36.0,37.4,35.8,0.8,5,35.0,36.0,34.0,35.9,0.9
351,80 - 89,30-39,9.0,8.0,9.7,8.2,0.8,5,9.0,8.0,8.1,10.0,0.9
352,80 - 89,40-49,1.7,1.0,2.4,0.9,0.8,5,1.9,1.0,0.9,2.8,0.9
353,80 - 89,50-89,0.4,0.0,1.1,-0.4,0.8,5,0.4,0.0,-0.6,1.3,0.9
354,90 - 99,1-9,-0.6,4.0,0.2,-1.4,0.8,5,1.4,4.0,0.4,2.3,0.9
355,90 - 99,10-19,17.1,16.0,17.9,16.3,0.8,5,17.4,16.0,16.4,18.3,0.9
356,90 - 99,20-29,2.4,3.0,3.2,1.6,0.8,5,2.4,3.0,1.5,3.4,0.9
357,90 - 99,30-39,-0.7,0.0,0.1,-1.5,0.8,5,0.0,0.0,-0.9,0.9,0.9
358,90 - 99,40-49,0.4,0.0,1.2,-0.4,0.8,5,0.7,0.0,-0.2,1.7,0.9
359,90 - 99,50-89,-1.2,0.0,-0.5,-2.0,0.8,5,-1.7,0.0,-2.7,-0.8,0.9
360,0 - 9,1-9,3.4,4.0,4.1,2.7,0.7,6,2.1,4.0,1.4,2.9,0.8
361,0 - 9,10-19,-3.6,0.0,-3.0,-4.3,0.7,6,-4.5,0.0,-5.2,-3.7,0.8
362,0 - 9,20-29,0.1,0.0,0.7,-0.6,0.7,6,-0.2,0.0,-0.9,0.6,0.8
363,0 - 9,30-39,1.5,0.0,2.2,0.8,0.7,6,1.4,0.0,0.7,2.2,0.8
364,0 - 9,40-49,-0.2,0.0,0.5,-0.9,0.7,6,-1.2,0.0,-2.0,-0.4,0.8
365,0 - 9,50-89,-0.2,0.0,0.4,-0.9,0.7,6,-1.1,0.0,-1.9,-0.3,0.8
366,10 - 19,1-9,2.5,1.0,3.2,1.8,0.7,6,4.5,1.0,3.7,5.3,0.8
367,10 - 19,10-19,3.2,1.0,3.8,2.5,0.7,6,3.8,1.0,3.1,4.6,0.8
368,10 - 19,20-29,1.8,0.0,2.5,1.1,0.7,6,2.3,0.0,1.5,3.1,0.8
369,10 - 19,30-39,0.2,0.0,0.8,-0.5,0.7,6,0.6,0.0,-0.2,1.4,0.8
370,10 - 19,40-49,1.6,0.0,2.2,0.9,0.7,6,1.9,0.0,1.1,2.6,0.8
371,10 - 19,50-89,3.6,0.0,4.3,2.9,0.7,6,3.1,0.0,2.3,3.8,0.8
372,20 - 29,1-9,8.0,10.0,8.6,7.3,0.7,6,7.8,10.0,7.0,8.6,0.8
373,20 - 29,10-19,7.4,6.0,8.0,6.7,0.7,6,7.0,6.0,6.2,7.8,0.8
374,20 - 29,20-29,1.3,2.0,2.0,0.7,0.7,6,2.0,2.0,1.2,2.8,0.8
375,20 - 29,30-39,-2.2,0.0,-1.6,-2.9,0.7,6,-2.4,0.0,-3.2,-1.6,0.8
376,20 - 29,40-49,-0.2,0.0,0.5,-0.9,0.7,6,-0.3,0.0,-1.1,0.5,0.8
377,20 - 29,50-89,-0.5,0.0,0.1,-1.2,0.7,6,-1.1,0.0,-1.8,-0.3,0.8
378,30 - 39,1-9,9.0,7.0,9.7,8.3,0.7,6,9.7,7.0,8.9,10.5,0.8
379,30 - 39,10-19,16.9,16.0,17.6,16.3,0.7,6,15.8,16.0,15.0,16.6,0.8
380,30 - 39,20-29,2.8,4.0,3.4,2.1,0.7,6,2.6,4.0,1.9,3.4,0.8
381,30 - 39,30-39,-3.9,0.0,-3.2,-4.6,0.7,6,-3.8,0.0,-4.6,-3.0,0.8
382,30 - 39,40-49,-0.2,0.0,0.5,-0.9,0.7,6,0.4,0.0,-0.4,1.2,0.8
383,30 - 39,50-89,-0.6,1.0,0.0,-1.3,0.7,6,-0.8,1.0,-1.6,-0.0,0.8
384,40 - 49,1-9,24.4,28.0,25.1,23.7,0.7,6,24.9,28.0,24.1,25.7,0.8
385,40 - 49,10-19,48.2,47.0,48.8,47.5,0.7,6,48.8,47.0,48.0,49.6,0.8
386,40 - 49,20-29,17.2,17.0,17.8,16.5,0.7,6,16.7,17.0,15.9,17.5,0.8
387,40 - 49,30-39,1.4,2.0,2.1,0.7,0.7,6,0.7,2.0,-0.0,1.5,0.8
388,40 - 49,40-49,2.8,1.0,3.5,2.1,0.7,6,3.6,1.0,2.8,4.4,0.8
389,40 - 49,50-89,2.4,0.0,3.1,1.7,0.7,6,4.0,0.0,3.2,4.8,0.8
390,50 - 59,1-9,34.0,31.0,34.7,33.3,0.7,6,34.0,31.0,33.2,34.8,0.8
391,50 - 59,10-19,95.2,95.0,95.8,94.5,0.7,6,96.5,95.0,95.7,97.3,0.8
392,50 - 59,20-29,30.8,31.0,31.5,30.2,0.7,6,30.8,31.0,30.0,31.6,0.8
393,50 - 59,30-39,6.5,7.0,7.1,5.8,0.7,6,7.1,7.0,6.3,7.8,0.8
394,50 - 59,40-49,4.7,4.0,5.3,4.0,0.7,6,4.7,4.0,3.9,5.4,0.8
395,50 - 59,50-89,0.1,1.0,0.7,-0.6,0.7,6,0.7,1.0,-0.0,1.5,0.8
396,60 - 69,1-9,25.6,28.0,26.2,24.9,0.7,6,25.1,28.0,24.3,25.9,0.8
397,60 - 69,10-19,107.5,107.0,108.2,106.9,0.7,6,106.4,107.0,105.6,107.2,0.8
398,60 - 69,20-29,42.6,44.0,43.2,41.9,0.7,6,43.9,44.0,43.1,44.7,0.8
399,60 - 69,30-39,18.3,17.0,19.0,17.6,0.7,6,19.4,17.0,18.6,20.2,0.8
400,60 - 69,40-49,2.3,4.0,3.0,1.6,0.7,6,2.5,4.0,1.7,3.3,0.8
401,60 - 69,50-89,4.8,3.0,5.4,4.1,0.7,6,4.5,3.0,3.7,5.3,0.8
402,70 - 79,1-9,51.2,50.0,51.8,50.5,0.7,6,51.7,50.0,50.9,52.5,0.8
403,70 - 79,10-19,137.1,138.0,137.7,136.4,0.7,6,137.0,138.0,136.2,137.8,0.8
404,70 - 79,20-29,63.2,62.0,63.9,62.6,0.7,6,62.8,62.0,62.0,63.5,0.8
405,70 - 79,30-39,24.7,23.0,25.4,24.0,0.7,6,25.3,23.0,24.5,26.1,0.8
406,70 - 79,40-49,3.3,2.0,4.0,2.6,0.7,6,3.6,2.0,2.8,4.4,0.8
407,70 - 79,50-89,2.0,2.0,2.7,1.3,0.7,6,2.0,2.0,1.2,2.8,0.8
408,80 - 89,1-9,24.2,26.0,24.8,23.5,0.7,6,23.9,26.0,23.1,24.7,0.8
409,80 - 89,10-19,110.8,110.0,111.5,110.1,0.7,6,110.4,110.0,109.6,111.2,0.8
410,80 - 89,20-29,36.1,36.0,36.7,35.4,0.7,6,36.6,36.0,35.8,37.4,0.8
411,80 - 89,30-39,8.8,8.0,9.5,8.2,0.7,6,9.0,8.0,8.2,9.7,0.8
412,80 - 89,40-49,0.9,1.0,1.6,0.3,0.7,6,1.7,1.0,0.9,2.4,0.8
413,80 - 89,50-89,0.9,0.0,1.6,0.3,0.7,6,0.4,0.0,-0.4,1.1,0.8
414,90 - 99,1-9,2.7,4.0,3.4,2.0,0.7,6,-0.6,4.0,-1.4,0.2,0.8
415,90 - 99,10-19,17.2,16.0,17.8,16.5,0.7,6,17.1,16.0,16.3,17.9,0.8
416,90 - 99,20-29,2.0,3.0,2.7,1.4,0.7,6,2.4,3.0,1.6,3.2,0.8
417,90 - 99,30-39,0.3,0.0,1.0,-0.4,0.7,6,-0.7,0.0,-1.5,0.1,0.8
418,90 - 99,40-49,0.1,0.0,0.8,-0.6,0.7,6,0.4,0.0,-0.4,1.2,0.8
419,90 - 99,50-89,-0.9,0.0,-0.2,-1.6,0.7,6,-1.2,0.0,-2.0,-0.5,0.8
